name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
BATAGRAM,BATAGRAM,DISTRICT,00 - 04,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,00 - 04,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,00 - 04,OTHERS,124,124,,54,54,,70,70,,,,
BATAGRAM,BATAGRAM,DISTRICT,00 - 04,PAKISTANI,85878,85878,,41236,41236,,44642,44642,,,,
BATAGRAM,BATAGRAM,DISTRICT,05 - 09,AFGHANI,103,103,,49,49,,54,54,,,,
BATAGRAM,BATAGRAM,DISTRICT,05 - 09,BENGALI,1,1,,1,1,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,05 - 09,OTHERS,134,134,,66,66,,68,68,,,,
BATAGRAM,BATAGRAM,DISTRICT,05 - 09,PAKISTANI,90401,90401,,43612,43612,,46789,46789,,,,
BATAGRAM,BATAGRAM,DISTRICT,10 - 14,AFGHANI,66,66,,32,32,,34,34,,,,
BATAGRAM,BATAGRAM,DISTRICT,10 - 14,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,10 - 14,OTHERS,119,119,,50,50,,69,69,,,,
BATAGRAM,BATAGRAM,DISTRICT,10 - 14,PAKISTANI,74738,74738,,35556,35556,,39181,39181,,1,1,
BATAGRAM,BATAGRAM,DISTRICT,15 - 19,AFGHANI,64,64,,29,29,,35,35,,,,
BATAGRAM,BATAGRAM,DISTRICT,15 - 19,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,15 - 19,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,15 - 19,OTHERS,90,90,,56,56,,34,34,,,,
BATAGRAM,BATAGRAM,DISTRICT,15 - 19,PAKISTANI,59654,59654,,28775,28775,,30877,30877,,2,2,
BATAGRAM,BATAGRAM,DISTRICT,20 - 24,AFGHANI,42,42,,24,24,,18,18,,,,
BATAGRAM,BATAGRAM,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,20 - 24,OTHERS,112,112,,69,69,,43,43,,,,
BATAGRAM,BATAGRAM,DISTRICT,20 - 24,PAKISTANI,47406,47406,,23711,23711,,23694,23694,,1,1,
BATAGRAM,BATAGRAM,DISTRICT,25 - 29,AFGHANI,33,33,,18,18,,15,15,,,,
BATAGRAM,BATAGRAM,DISTRICT,25 - 29,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,25 - 29,OTHERS,120,120,,75,75,,45,45,,,,
BATAGRAM,BATAGRAM,DISTRICT,25 - 29,PAKISTANI,36738,36738,,18896,18896,,17842,17842,,,,
BATAGRAM,BATAGRAM,DISTRICT,30 - 34,AFGHANI,42,42,,19,19,,23,23,,,,
BATAGRAM,BATAGRAM,DISTRICT,30 - 34,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,30 - 34,OTHERS,89,89,,60,60,,29,29,,,,
BATAGRAM,BATAGRAM,DISTRICT,30 - 34,PAKISTANI,30081,30081,,16083,16083,,13996,13996,,2,2,
BATAGRAM,BATAGRAM,DISTRICT,35 - 39,AFGHANI,24,24,,16,16,,8,8,,,,
BATAGRAM,BATAGRAM,DISTRICT,35 - 39,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,35 - 39,OTHERS,72,72,,45,45,,27,27,,,,
BATAGRAM,BATAGRAM,DISTRICT,35 - 39,PAKISTANI,28135,28135,,14671,14671,,13464,13464,,,,
BATAGRAM,BATAGRAM,DISTRICT,40 - 44,AFGHANI,19,19,,11,11,,8,8,,,,
BATAGRAM,BATAGRAM,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,40 - 44,OTHERS,68,68,,41,41,,27,27,,,,
BATAGRAM,BATAGRAM,DISTRICT,40 - 44,PAKISTANI,23790,23790,,12663,12663,,11126,11126,,1,1,
BATAGRAM,BATAGRAM,DISTRICT,45 - 49,AFGHANI,15,15,,5,5,,10,10,,,,
BATAGRAM,BATAGRAM,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,45 - 49,CHINESE,1,1,,,,,1,1,,,,
BATAGRAM,BATAGRAM,DISTRICT,45 - 49,OTHERS,45,45,,30,30,,15,15,,,,
BATAGRAM,BATAGRAM,DISTRICT,45 - 49,PAKISTANI,17920,17920,,9306,9306,,8613,8613,,1,1,
BATAGRAM,BATAGRAM,DISTRICT,50 - 54,AFGHANI,13,13,,5,5,,8,8,,,,
BATAGRAM,BATAGRAM,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,50 - 54,OTHERS,43,43,,21,21,,22,22,,,,
BATAGRAM,BATAGRAM,DISTRICT,50 - 54,PAKISTANI,15692,15692,,8006,8006,,7684,7684,,2,2,
BATAGRAM,BATAGRAM,DISTRICT,55 - 59,AFGHANI,8,8,,3,3,,5,5,,,,
BATAGRAM,BATAGRAM,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,55 - 59,OTHERS,34,34,,19,19,,15,15,,,,
BATAGRAM,BATAGRAM,DISTRICT,55 - 59,PAKISTANI,11824,11824,,5535,5535,,6289,6289,,,,
BATAGRAM,BATAGRAM,DISTRICT,60 - 64,AFGHANI,6,6,,3,3,,3,3,,,,
BATAGRAM,BATAGRAM,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,60 - 64,OTHERS,28,28,,10,10,,18,18,,,,
BATAGRAM,BATAGRAM,DISTRICT,60 - 64,PAKISTANI,8787,8787,,4035,4035,,4752,4752,,,,
BATAGRAM,BATAGRAM,DISTRICT,65 - 69,AFGHANI,4,4,,2,2,,2,2,,,,
BATAGRAM,BATAGRAM,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,65 - 69,CHINESE,1,1,,1,1,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,65 - 69,OTHERS,17,17,,8,8,,9,9,,,,
BATAGRAM,BATAGRAM,DISTRICT,65 - 69,PAKISTANI,6850,6850,,3211,3211,,3639,3639,,,,
BATAGRAM,BATAGRAM,DISTRICT,70 - 74,AFGHANI,3,3,,2,2,,1,1,,,,
BATAGRAM,BATAGRAM,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,70 - 74,OTHERS,22,22,,7,7,,15,15,,,,
BATAGRAM,BATAGRAM,DISTRICT,70 - 74,PAKISTANI,6317,6317,,2966,2966,,3351,3351,,,,
BATAGRAM,BATAGRAM,DISTRICT,75 & ABOVE,AFGHANI,1,1,,,,,1,1,,,,
BATAGRAM,BATAGRAM,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,75 & ABOVE,OTHERS,33,33,,12,12,,21,21,,,,
BATAGRAM,BATAGRAM,DISTRICT,75 & ABOVE,PAKISTANI,7404,7404,,3246,3246,,4158,4158,,,,
BATAGRAM,BATAGRAM,DISTRICT,ALL AGES,AFGHANI,517,517,,249,249,,268,268,,,,
BATAGRAM,BATAGRAM,DISTRICT,ALL AGES,BENGALI,1,1,,1,1,,,,,,,
BATAGRAM,BATAGRAM,DISTRICT,ALL AGES,CHINESE,2,2,,1,1,,1,1,,,,
BATAGRAM,BATAGRAM,DISTRICT,ALL AGES,OTHERS,1150,1150,,623,623,,527,527,,,,
BATAGRAM,BATAGRAM,DISTRICT,ALL AGES,PAKISTANI,551615,551615,,271508,271508,,280097,280097,,10,10,
BUNER,BUNER,DISTRICT,00 - 04,AFGHANI,2403,2403,,1172,1172,,1231,1231,,,,
BUNER,BUNER,DISTRICT,00 - 04,BENGALI,2,2,,1,1,,1,1,,,,
BUNER,BUNER,DISTRICT,00 - 04,CHINESE,3,3,,1,1,,2,2,,,,
BUNER,BUNER,DISTRICT,00 - 04,OTHERS,100,100,,39,39,,61,61,,,,
BUNER,BUNER,DISTRICT,00 - 04,PAKISTANI,153586,153586,,74313,74313,,79273,79273,,,,
BUNER,BUNER,DISTRICT,05 - 09,AFGHANI,2329,2329,,1064,1064,,1265,1265,,,,
BUNER,BUNER,DISTRICT,05 - 09,BENGALI,2,2,,1,1,,1,1,,,,
BUNER,BUNER,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,05 - 09,OTHERS,94,94,,40,40,,54,54,,,,
BUNER,BUNER,DISTRICT,05 - 09,PAKISTANI,151965,151965,,73455,73455,,78510,78510,,,,
BUNER,BUNER,DISTRICT,10 - 14,AFGHANI,2106,2106,,1013,1013,,1093,1093,,,,
BUNER,BUNER,DISTRICT,10 - 14,BENGALI,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,10 - 14,OTHERS,57,57,,32,32,,25,25,,,,
BUNER,BUNER,DISTRICT,10 - 14,PAKISTANI,131772,131772,,62330,62330,,69441,69441,,1,1,
BUNER,BUNER,DISTRICT,15 - 19,AFGHANI,1664,1664,,785,785,,879,879,,,,
BUNER,BUNER,DISTRICT,15 - 19,BENGALI,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,15 - 19,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,15 - 19,OTHERS,58,58,,29,29,,29,29,,,,
BUNER,BUNER,DISTRICT,15 - 19,PAKISTANI,117054,117054,,56783,56783,,60265,60265,,6,6,
BUNER,BUNER,DISTRICT,20 - 24,AFGHANI,1448,1448,,761,761,,687,687,,,,
BUNER,BUNER,DISTRICT,20 - 24,BENGALI,1,1,,,,,1,1,,,,
BUNER,BUNER,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,20 - 24,OTHERS,46,46,,33,33,,13,13,,,,
BUNER,BUNER,DISTRICT,20 - 24,PAKISTANI,89389,89389,,45873,45873,,43510,43510,,6,6,
BUNER,BUNER,DISTRICT,25 - 29,AFGHANI,1035,1035,,513,513,,522,522,,,,
BUNER,BUNER,DISTRICT,25 - 29,BENGALI,1,1,,1,1,,,,,,,
BUNER,BUNER,DISTRICT,25 - 29,CHINESE,1,1,,,,,1,1,,,,
BUNER,BUNER,DISTRICT,25 - 29,OTHERS,51,51,,33,33,,18,18,,,,
BUNER,BUNER,DISTRICT,25 - 29,PAKISTANI,68358,68358,,36627,36627,,31724,31724,,7,7,
BUNER,BUNER,DISTRICT,30 - 34,AFGHANI,844,844,,475,475,,369,369,,,,
BUNER,BUNER,DISTRICT,30 - 34,BENGALI,1,1,,,,,1,1,,,,
BUNER,BUNER,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,30 - 34,OTHERS,24,24,,18,18,,6,6,,,,
BUNER,BUNER,DISTRICT,30 - 34,PAKISTANI,60518,60518,,33769,33769,,26743,26743,,6,6,
BUNER,BUNER,DISTRICT,35 - 39,AFGHANI,688,688,,366,366,,322,322,,,,
BUNER,BUNER,DISTRICT,35 - 39,BENGALI,2,2,,,,,2,2,,,,
BUNER,BUNER,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,35 - 39,OTHERS,36,36,,19,19,,17,17,,,,
BUNER,BUNER,DISTRICT,35 - 39,PAKISTANI,50551,50551,,27837,27837,,22713,22713,,1,1,
BUNER,BUNER,DISTRICT,40 - 44,AFGHANI,566,566,,287,287,,279,279,,,,
BUNER,BUNER,DISTRICT,40 - 44,BENGALI,1,1,,1,1,,,,,,,
BUNER,BUNER,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,40 - 44,OTHERS,24,24,,16,16,,8,8,,,,
BUNER,BUNER,DISTRICT,40 - 44,PAKISTANI,43435,43435,,23588,23588,,19846,19846,,1,1,
BUNER,BUNER,DISTRICT,45 - 49,AFGHANI,451,451,,236,236,,215,215,,,,
BUNER,BUNER,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,45 - 49,OTHERS,35,35,,25,25,,10,10,,,,
BUNER,BUNER,DISTRICT,45 - 49,PAKISTANI,33391,33391,,17725,17725,,15666,15666,,,,
BUNER,BUNER,DISTRICT,50 - 54,AFGHANI,354,354,,185,185,,169,169,,,,
BUNER,BUNER,DISTRICT,50 - 54,BENGALI,1,1,,1,1,,,,,,,
BUNER,BUNER,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,50 - 54,OTHERS,16,16,,10,10,,6,6,,,,
BUNER,BUNER,DISTRICT,50 - 54,PAKISTANI,27905,27905,,14271,14271,,13634,13634,,,,
BUNER,BUNER,DISTRICT,55 - 59,AFGHANI,262,262,,141,141,,121,121,,,,
BUNER,BUNER,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,55 - 59,OTHERS,14,14,,7,7,,7,7,,,,
BUNER,BUNER,DISTRICT,55 - 59,PAKISTANI,20712,20712,,9921,9921,,10791,10791,,,,
BUNER,BUNER,DISTRICT,60 - 64,AFGHANI,212,212,,100,100,,112,112,,,,
BUNER,BUNER,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,60 - 64,OTHERS,10,10,,6,6,,4,4,,,,
BUNER,BUNER,DISTRICT,60 - 64,PAKISTANI,16776,16776,,8128,8128,,8648,8648,,,,
BUNER,BUNER,DISTRICT,65 - 69,AFGHANI,182,182,,71,71,,111,111,,,,
BUNER,BUNER,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,65 - 69,OTHERS,8,8,,3,3,,5,5,,,,
BUNER,BUNER,DISTRICT,65 - 69,PAKISTANI,13345,13345,,6285,6285,,7060,7060,,,,
BUNER,BUNER,DISTRICT,70 - 74,AFGHANI,89,89,,34,34,,55,55,,,,
BUNER,BUNER,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,70 - 74,OTHERS,6,6,,3,3,,3,3,,,,
BUNER,BUNER,DISTRICT,70 - 74,PAKISTANI,10803,10803,,4982,4982,,5821,5821,,,,
BUNER,BUNER,DISTRICT,75 & ABOVE,AFGHANI,129,129,,53,53,,76,76,,,,
BUNER,BUNER,DISTRICT,75 & ABOVE,BENGALI,1,1,,1,1,,,,,,,
BUNER,BUNER,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
BUNER,BUNER,DISTRICT,75 & ABOVE,OTHERS,9,9,,6,6,,3,3,,,,
BUNER,BUNER,DISTRICT,75 & ABOVE,PAKISTANI,11748,11748,,5098,5098,,6650,6650,,,,
BUNER,BUNER,DISTRICT,ALL AGES,AFGHANI,14762,14762,,7256,7256,,7506,7506,,,,
BUNER,BUNER,DISTRICT,ALL AGES,BENGALI,12,12,,6,6,,6,6,,,,
BUNER,BUNER,DISTRICT,ALL AGES,CHINESE,4,4,,1,1,,3,3,,,,
BUNER,BUNER,DISTRICT,ALL AGES,OTHERS,588,588,,319,319,,269,269,,,,
BUNER,BUNER,DISTRICT,ALL AGES,PAKISTANI,1001308,1001308,,500985,500985,,500295,500295,,28,28,
CHARSADDA,CHARSADDA,DISTRICT,00 - 04,AFGHANI,4594,3938,656,2248,1930,318,2346,2008,338,,,
CHARSADDA,CHARSADDA,DISTRICT,00 - 04,BENGALI,1,1,,1,1,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,00 - 04,CHINESE,1,1,,,,,1,1,,,,
CHARSADDA,CHARSADDA,DISTRICT,00 - 04,OTHERS,52,37,15,25,17,8,27,20,7,,,
CHARSADDA,CHARSADDA,DISTRICT,00 - 04,PAKISTANI,276684,235662,41022,134115,114237,19878,142569,121425,21144,,,
CHARSADDA,CHARSADDA,DISTRICT,05 - 09,AFGHANI,4348,3638,710,2046,1705,341,2302,1933,369,,,
CHARSADDA,CHARSADDA,DISTRICT,05 - 09,BENGALI,2,2,,1,1,,1,1,,,,
CHARSADDA,CHARSADDA,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,05 - 09,OTHERS,29,23,6,18,15,3,11,8,3,,,
CHARSADDA,CHARSADDA,DISTRICT,05 - 09,PAKISTANI,257168,219061,38107,123692,105285,18407,133476,113776,19700,,,
CHARSADDA,CHARSADDA,DISTRICT,10 - 14,AFGHANI,4019,3350,669,1898,1575,323,2121,1775,346,,,
CHARSADDA,CHARSADDA,DISTRICT,10 - 14,BENGALI,1,1,,1,1,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,10 - 14,OTHERS,39,26,13,18,8,10,21,18,3,,,
CHARSADDA,CHARSADDA,DISTRICT,10 - 14,PAKISTANI,228609,193537,35072,108554,91885,16669,120052,101649,18403,3,3,
CHARSADDA,CHARSADDA,DISTRICT,15 - 19,AFGHANI,3312,2741,571,1493,1236,257,1819,1505,314,,,
CHARSADDA,CHARSADDA,DISTRICT,15 - 19,BENGALI,2,2,,,,,2,2,,,,
CHARSADDA,CHARSADDA,DISTRICT,15 - 19,CHINESE,1,1,,1,1,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,15 - 19,OTHERS,20,17,3,8,7,1,12,10,2,,,
CHARSADDA,CHARSADDA,DISTRICT,15 - 19,PAKISTANI,182517,154040,28477,88689,74992,13697,93820,79040,14780,8,8,
CHARSADDA,CHARSADDA,DISTRICT,20 - 24,AFGHANI,2620,2168,452,1247,1053,194,1373,1115,258,,,
CHARSADDA,CHARSADDA,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,20 - 24,CHINESE,1,1,,1,1,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,20 - 24,OTHERS,31,31,,19,19,,12,12,,,,
CHARSADDA,CHARSADDA,DISTRICT,20 - 24,PAKISTANI,151615,127385,24230,75470,63330,12140,76144,64054,12090,1,1,
CHARSADDA,CHARSADDA,DISTRICT,25 - 29,AFGHANI,2107,1760,347,1002,845,157,1104,915,189,1,,1
CHARSADDA,CHARSADDA,DISTRICT,25 - 29,BENGALI,1,1,,,,,1,1,,,,
CHARSADDA,CHARSADDA,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,25 - 29,OTHERS,31,27,4,16,15,1,15,12,3,,,
CHARSADDA,CHARSADDA,DISTRICT,25 - 29,PAKISTANI,131442,110033,21409,67694,56770,10924,63745,53262,10483,3,1,2
CHARSADDA,CHARSADDA,DISTRICT,30 - 34,AFGHANI,1589,1348,241,763,653,110,826,695,131,,,
CHARSADDA,CHARSADDA,DISTRICT,30 - 34,BENGALI,2,2,,2,2,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,30 - 34,OTHERS,33,25,8,20,13,7,13,12,1,,,
CHARSADDA,CHARSADDA,DISTRICT,30 - 34,PAKISTANI,121787,101669,20118,62305,51908,10397,59481,49760,9721,1,1,
CHARSADDA,CHARSADDA,DISTRICT,35 - 39,AFGHANI,1372,1159,213,687,573,114,685,586,99,,,
CHARSADDA,CHARSADDA,DISTRICT,35 - 39,BENGALI,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,35 - 39,CHINESE,1,1,,1,1,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,35 - 39,OTHERS,27,20,7,18,14,4,9,6,3,,,
CHARSADDA,CHARSADDA,DISTRICT,35 - 39,PAKISTANI,104851,86842,18009,49924,41256,8668,54927,45586,9341,,,
CHARSADDA,CHARSADDA,DISTRICT,40 - 44,AFGHANI,1142,940,202,484,400,84,658,540,118,,,
CHARSADDA,CHARSADDA,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,40 - 44,CHINESE,1,,1,,,,1,,1,,,
CHARSADDA,CHARSADDA,DISTRICT,40 - 44,OTHERS,18,15,3,12,10,2,6,5,1,,,
CHARSADDA,CHARSADDA,DISTRICT,40 - 44,PAKISTANI,86596,71595,15001,41122,34063,7059,45474,37532,7942,,,
CHARSADDA,CHARSADDA,DISTRICT,45 - 49,AFGHANI,791,667,124,348,300,48,443,367,76,,,
CHARSADDA,CHARSADDA,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,45 - 49,CHINESE,1,1,,,,,1,1,,,,
CHARSADDA,CHARSADDA,DISTRICT,45 - 49,OTHERS,9,9,,7,7,,2,2,,,,
CHARSADDA,CHARSADDA,DISTRICT,45 - 49,PAKISTANI,65482,53838,11644,31332,25925,5407,34150,27913,6237,,,
CHARSADDA,CHARSADDA,DISTRICT,50 - 54,AFGHANI,587,473,114,265,206,59,322,267,55,,,
CHARSADDA,CHARSADDA,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,50 - 54,OTHERS,19,15,4,14,11,3,5,4,1,,,
CHARSADDA,CHARSADDA,DISTRICT,50 - 54,PAKISTANI,56527,46749,9778,26857,22292,4565,29670,24457,5213,,,
CHARSADDA,CHARSADDA,DISTRICT,55 - 59,AFGHANI,426,353,73,193,164,29,233,189,44,,,
CHARSADDA,CHARSADDA,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,55 - 59,OTHERS,10,8,2,5,4,1,5,4,1,,,
CHARSADDA,CHARSADDA,DISTRICT,55 - 59,PAKISTANI,42360,34869,7491,19157,15728,3429,23202,19140,4062,1,1,
CHARSADDA,CHARSADDA,DISTRICT,60 - 64,AFGHANI,392,324,68,179,155,24,213,169,44,,,
CHARSADDA,CHARSADDA,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,60 - 64,OTHERS,8,4,4,7,4,3,1,,1,,,
CHARSADDA,CHARSADDA,DISTRICT,60 - 64,PAKISTANI,36741,30356,6385,16446,13557,2889,20295,16799,3496,,,
CHARSADDA,CHARSADDA,DISTRICT,65 - 69,AFGHANI,239,201,38,113,92,21,126,109,17,,,
CHARSADDA,CHARSADDA,DISTRICT,65 - 69,BENGALI,1,1,,1,1,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,65 - 69,OTHERS,5,4,1,2,2,,3,2,1,,,
CHARSADDA,CHARSADDA,DISTRICT,65 - 69,PAKISTANI,25913,21274,4639,10436,8602,1834,15477,12672,2805,,,
CHARSADDA,CHARSADDA,DISTRICT,70 - 74,AFGHANI,197,170,27,79,70,9,118,100,18,,,
CHARSADDA,CHARSADDA,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,70 - 74,OTHERS,13,12,1,4,3,1,9,9,,,,
CHARSADDA,CHARSADDA,DISTRICT,70 - 74,PAKISTANI,19890,16398,3492,8134,6731,1403,11756,9667,2089,,,
CHARSADDA,CHARSADDA,DISTRICT,75 & ABOVE,AFGHANI,201,171,30,62,53,9,139,118,21,,,
CHARSADDA,CHARSADDA,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
CHARSADDA,CHARSADDA,DISTRICT,75 & ABOVE,CHINESE,1,,1,,,,1,,1,,,
CHARSADDA,CHARSADDA,DISTRICT,75 & ABOVE,OTHERS,2,2,,1,1,,1,1,,,,
CHARSADDA,CHARSADDA,DISTRICT,75 & ABOVE,PAKISTANI,18655,15722,2933,7182,6046,1136,11472,9675,1797,1,1,
CHARSADDA,CHARSADDA,DISTRICT,ALL AGES,AFGHANI,27936,23401,4535,13107,11010,2097,14828,12391,2437,1,,1
CHARSADDA,CHARSADDA,DISTRICT,ALL AGES,BENGALI,10,10,,6,6,,4,4,,,,
CHARSADDA,CHARSADDA,DISTRICT,ALL AGES,CHINESE,7,5,2,3,3,,4,2,2,,,
CHARSADDA,CHARSADDA,DISTRICT,ALL AGES,OTHERS,346,275,71,194,150,44,152,125,27,,,
CHARSADDA,CHARSADDA,DISTRICT,ALL AGES,PAKISTANI,1806837,1519030,287807,871109,732607,138502,935710,786407,149303,18,16,2
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,00 - 04,AFGHANI,1174,1095,79,548,510,38,626,585,41,,,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,00 - 04,BENGALI,2,1,1,1,,1,1,1,,,,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,00 - 04,CHINESE,1,1,,1,1,,,,,,,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,00 - 04,OTHERS,97,75,22,44,37,7,53,38,15,,,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,00 - 04,PAKISTANI,276060,229872,46188,134129,111860,22269,141931,118012,23919,,,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,05 - 09,AFGHANI,1253,1166,87,589,543,46,664,623,41,,,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,05 - 09,BENGALI,1,1,,1,1,,,,,,,
DERA ISMAIL KHAN,DERA ISMAIL KHAN,DISTRICT,05 - 09,CHINESE,1,,1,1,,1,,,,,,
