name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
GUJRAT,GUJRAT,DISTRICT,Hearing,5 - 16,5474,3257,2217
GUJRAT,GUJRAT,DISTRICT,Hearing,5 - 9,3653,2183,1470
GUJRAT,GUJRAT,DISTRICT,Hearing,>18,82340,50542,31798
GUJRAT,GUJRAT,DISTRICT,Hearing,>60,38706,24484,14222
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,0 - 4,2237,1364,873
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,10 - 12,1044,637,407
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,13 - 14,832,514,318
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,15 - 24,3394,2129,1265
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,15 - 49,15247,9338,5909
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,25 - 40,4096,2586,1510
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,41 - 60,24803,14380,10423
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,5 - 16,5135,3147,1988
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,5 - 9,2510,1527,983
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,>18,56587,34539,22048
GUJRAT,GUJRAT,DISTRICT,Memorization/ Focus,>60,25749,16345,9404
GUJRAT,GUJRAT,DISTRICT,Population,0 - 4,378857,225969,152888
GUJRAT,GUJRAT,DISTRICT,Population,10 - 12,209895,123407,86488
GUJRAT,GUJRAT,DISTRICT,Population,13 - 14,140370,82515,57855
GUJRAT,GUJRAT,DISTRICT,Population,15 - 24,590854,347885,242969
GUJRAT,GUJRAT,DISTRICT,Population,15 - 49,1644055,950623,693432
GUJRAT,GUJRAT,DISTRICT,Population,25 - 40,758937,433122,325815
GUJRAT,GUJRAT,DISTRICT,Population,41 - 60,549601,321445,228156
GUJRAT,GUJRAT,DISTRICT,Population,5 - 16,814338,480126,334212
GUJRAT,GUJRAT,DISTRICT,Population,5 - 9,338969,200164,138805
GUJRAT,GUJRAT,DISTRICT,Population,>18,1900487,1114195,786292
GUJRAT,GUJRAT,DISTRICT,Population,>60,248517,158313,90204
GUJRAT,GUJRAT,DISTRICT,Seeing,0 - 4,2120,1322,798
GUJRAT,GUJRAT,DISTRICT,Seeing,10 - 12,984,596,388
GUJRAT,GUJRAT,DISTRICT,Seeing,13 - 14,832,481,351
GUJRAT,GUJRAT,DISTRICT,Seeing,15 - 24,3682,2202,1480
GUJRAT,GUJRAT,DISTRICT,Seeing,15 - 49,19355,11413,7942
GUJRAT,GUJRAT,DISTRICT,Seeing,25 - 40,5040,2972,2068
GUJRAT,GUJRAT,DISTRICT,Seeing,41 - 60,31527,18863,12664
GUJRAT,GUJRAT,DISTRICT,Seeing,5 - 16,6214,3724,2490
GUJRAT,GUJRAT,DISTRICT,Seeing,5 - 9,3656,2187,1469
GUJRAT,GUJRAT,DISTRICT,Seeing,>18,75139,46110,29029
GUJRAT,GUJRAT,DISTRICT,Seeing,>60,36396,22992,13404
GUJRAT,GUJRAT,DISTRICT,Self care etc,0 - 4,1741,1046,695
GUJRAT,GUJRAT,DISTRICT,Self care etc,10 - 12,261,158,103
GUJRAT,GUJRAT,DISTRICT,Self care etc,13 - 14,188,103,85
GUJRAT,GUJRAT,DISTRICT,Self care etc,15 - 24,785,509,276
GUJRAT,GUJRAT,DISTRICT,Self care etc,15 - 49,8023,4890,3133
GUJRAT,GUJRAT,DISTRICT,Self care etc,25 - 40,1367,874,493
GUJRAT,GUJRAT,DISTRICT,Self care etc,41 - 60,21197,12326,8871
GUJRAT,GUJRAT,DISTRICT,Self care etc,5 - 16,2017,1190,827
GUJRAT,GUJRAT,DISTRICT,Self care etc,5 - 9,1418,845,573
GUJRAT,GUJRAT,DISTRICT,Self care etc,>18,45047,27237,17810
GUJRAT,GUJRAT,DISTRICT,Self care etc,>60,22007,13714,8293
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,0 - 4,4108,2527,1581
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,10 - 12,1775,1091,684
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,13 - 14,1500,927,573
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,15 - 24,6378,3919,2459
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,15 - 49,31060,18776,12284
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,25 - 40,9497,5804,3693
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,41 - 60,48612,28317,20295
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,5 - 16,9361,5719,3642
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,5 - 9,4737,2881,1856
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,>18,123690,74848,48842
GUJRAT,GUJRAT,DISTRICT,Walking/ Climbing,>60,61746,38362,23384
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,0 - 4,469,318,151
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,10 - 12,524,314,210
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,13 - 14,376,196,180
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,15 - 24,1403,802,601
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,15 - 49,5102,3010,2092
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,25 - 40,1405,739,666
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,41 - 60,6116,4124,1992
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,5 - 16,2140,1249,891
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,5 - 9,875,520,355
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,>18,13421,8712,4709
HAFIZABAD,HAFIZABAD,DISTRICT,Communication,>60,5156,3439,1717
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,0 - 4,989,865,124
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,10 - 12,1210,837,373
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,13 - 14,856,516,340
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,15 - 24,3293,2144,1149
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,15 - 49,10750,6574,4176
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,25 - 40,3990,2391,1599
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,41 - 60,11318,7751,3567
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,5 - 16,4259,2854,1405
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,5 - 9,1408,1003,405
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,>18,34704,23254,11450
HAFIZABAD,HAFIZABAD,DISTRICT,Disability,>60,17608,11951,5657
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,0 - 4,5204,3441,1763
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,10 - 12,2280,1420,860
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,13 - 14,1834,1023,811
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,15 - 24,7194,4195,2999
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,15 - 49,42935,25385,17550
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,25 - 40,10699,5906,4793
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,41 - 60,64746,40827,23919
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,5 - 16,11933,7368,4565
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,5 - 9,6255,3993,2262
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,>18,136690,87291,49399
HAFIZABAD,HAFIZABAD,DISTRICT,Functional limitation,>60,56935,38077,18858
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,0 - 4,1282,835,447
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,10 - 12,444,264,180
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,13 - 14,379,192,187
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,15 - 24,1320,747,573
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,15 - 49,8802,5225,3577
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,25 - 40,1935,1006,929
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,41 - 60,14274,9011,5263
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,5 - 16,2471,1465,1006
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,5 - 9,1362,838,524
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,>18,28226,18040,10186
HAFIZABAD,HAFIZABAD,DISTRICT,Hearing,>60,11216,7577,3639
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,0 - 4,859,557,302
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,10 - 12,494,312,182
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,13 - 14,361,209,152
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,15 - 24,1540,893,647
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,15 - 49,6865,4002,2863
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,25 - 40,1881,978,903
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,41 - 60,8903,5819,3084
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,5 - 16,2289,1415,874
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,5 - 9,1075,678,397
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,>18,19406,12490,6916
HAFIZABAD,HAFIZABAD,DISTRICT,Memorization/ Focus,>60,7747,5208,2539
HAFIZABAD,HAFIZABAD,DISTRICT,Population,0 - 4,178061,111224,66837
HAFIZABAD,HAFIZABAD,DISTRICT,Population,10 - 12,94074,58330,35744
HAFIZABAD,HAFIZABAD,DISTRICT,Population,13 - 14,59391,36068,23323
HAFIZABAD,HAFIZABAD,DISTRICT,Population,15 - 24,249517,152074,97443
HAFIZABAD,HAFIZABAD,DISTRICT,Population,15 - 49,656233,398949,257284
HAFIZABAD,HAFIZABAD,DISTRICT,Population,25 - 40,290310,175318,114992
HAFIZABAD,HAFIZABAD,DISTRICT,Population,41 - 60,213476,131915,81561
HAFIZABAD,HAFIZABAD,DISTRICT,Population,5 - 16,362637,224822,137815
HAFIZABAD,HAFIZABAD,DISTRICT,Population,5 - 9,152947,95881,57066
HAFIZABAD,HAFIZABAD,DISTRICT,Population,>18,724792,446325,278467
HAFIZABAD,HAFIZABAD,DISTRICT,Population,>60,81875,54707,27168
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,0 - 4,872,587,285
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,10 - 12,468,297,171
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,13 - 14,400,221,179
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,15 - 24,1722,1024,698
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,15 - 49,8650,5214,3436
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,25 - 40,2388,1399,989
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,41 - 60,11280,6898,4382
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,5 - 16,2693,1681,1012
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,5 - 9,1446,938,508
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,>18,25219,15804,9415
HAFIZABAD,HAFIZABAD,DISTRICT,Seeing,>60,10513,6891,3622
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,0 - 4,629,405,224
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,10 - 12,177,111,66
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,13 - 14,118,69,49
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,15 - 24,463,276,187
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,15 - 49,4120,2315,1805
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,25 - 40,786,327,459
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,41 - 60,7880,4993,2887
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,5 - 16,922,594,328
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,5 - 9,525,354,171
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,>18,15655,10024,5631
HAFIZABAD,HAFIZABAD,DISTRICT,Self care etc,>60,6703,4544,2159
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,0 - 4,1636,1120,516
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,10 - 12,926,643,283
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,13 - 14,735,440,295
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,15 - 24,2987,1876,1111
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,15 - 49,14328,8727,5601
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,25 - 40,4282,2680,1602
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,41 - 60,17907,11007,6900
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,5 - 16,4281,2788,1493
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,5 - 9,2000,1318,682
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,>18,41843,26654,15189
HAFIZABAD,HAFIZABAD,DISTRICT,Walking/ Climbing,>60,17839,11820,6019
JHANG,JHANG,DISTRICT,Communication,0 - 4,1244,1085,159
JHANG,JHANG,DISTRICT,Communication,10 - 12,1584,1230,354
JHANG,JHANG,DISTRICT,Communication,13 - 14,1057,798,259
JHANG,JHANG,DISTRICT,Communication,15 - 24,4063,3102,961
JHANG,JHANG,DISTRICT,Communication,15 - 49,14136,10451,3685
JHANG,JHANG,DISTRICT,Communication,25 - 40,4393,3160,1233
JHANG,JHANG,DISTRICT,Communication,41 - 60,15933,11837,4096
JHANG,JHANG,DISTRICT,Communication,5 - 16,5680,4462,1218
JHANG,JHANG,DISTRICT,Communication,5 - 9,2112,1680,432
JHANG,JHANG,DISTRICT,Communication,>18,36221,26992,9229
JHANG,JHANG,DISTRICT,Communication,>60,13604,10300,3304
JHANG,JHANG,DISTRICT,Disability,0 - 4,2834,2261,573
JHANG,JHANG,DISTRICT,Disability,10 - 12,3944,3022,922
JHANG,JHANG,DISTRICT,Disability,13 - 14,2534,1896,638
JHANG,JHANG,DISTRICT,Disability,15 - 24,10018,7506,2512
JHANG,JHANG,DISTRICT,Disability,15 - 49,28090,21295,6795
JHANG,JHANG,DISTRICT,Disability,25 - 40,11034,8165,2869
JHANG,JHANG,DISTRICT,Disability,41 - 60,40476,30996,9480
JHANG,JHANG,DISTRICT,Disability,5 - 16,13406,10233,3173
JHANG,JHANG,DISTRICT,Disability,5 - 9,4572,3517,1055
JHANG,JHANG,DISTRICT,Disability,>18,114544,87070,27474
JHANG,JHANG,DISTRICT,Disability,>60,57552,43837,13715
JHANG,JHANG,DISTRICT,Functional limitation,0 - 4,6575,5223,1352
JHANG,JHANG,DISTRICT,Functional limitation,10 - 12,7704,5844,1860
JHANG,JHANG,DISTRICT,Functional limitation,13 - 14,6085,4497,1588
JHANG,JHANG,DISTRICT,Functional limitation,15 - 24,23965,17600,6365
JHANG,JHANG,DISTRICT,Functional limitation,15 - 49,125043,90949,34094
JHANG,JHANG,DISTRICT,Functional limitation,25 - 40,40132,28829,11303
JHANG,JHANG,DISTRICT,Functional limitation,41 - 60,163569,120381,43188
JHANG,JHANG,DISTRICT,Functional limitation,5 - 16,27197,20646,6551
JHANG,JHANG,DISTRICT,Functional limitation,5 - 9,8861,6885,1976
JHANG,JHANG,DISTRICT,Functional limitation,>18,356551,264727,91824
JHANG,JHANG,DISTRICT,Functional limitation,>60,137256,104160,33096
JHANG,JHANG,DISTRICT,Hearing,0 - 4,1240,990,250
JHANG,JHANG,DISTRICT,Hearing,10 - 12,1715,1293,422
JHANG,JHANG,DISTRICT,Hearing,13 - 14,1361,1007,354
JHANG,JHANG,DISTRICT,Hearing,15 - 24,5270,3881,1389
JHANG,JHANG,DISTRICT,Hearing,15 - 49,28001,20479,7522
JHANG,JHANG,DISTRICT,Hearing,25 - 40,9026,6556,2470
JHANG,JHANG,DISTRICT,Hearing,41 - 60,34202,25358,8844
JHANG,JHANG,DISTRICT,Hearing,5 - 16,5889,4511,1378
JHANG,JHANG,DISTRICT,Hearing,5 - 9,1827,1445,382
JHANG,JHANG,DISTRICT,Hearing,>18,72621,54283,18338
JHANG,JHANG,DISTRICT,Hearing,>60,25949,19871,6078
JHANG,JHANG,DISTRICT,Memorization/ Focus,0 - 4,1421,1212,209
JHANG,JHANG,DISTRICT,Memorization/ Focus,10 - 12,1615,1233,382
JHANG,JHANG,DISTRICT,Memorization/ Focus,13 - 14,1250,948,302
JHANG,JHANG,DISTRICT,Memorization/ Focus,15 - 24,4967,3733,1234
JHANG,JHANG,DISTRICT,Memorization/ Focus,15 - 49,20419,15027,5392
JHANG,JHANG,DISTRICT,Memorization/ Focus,25 - 40,6920,5003,1917
JHANG,JHANG,DISTRICT,Memorization/ Focus,41 - 60,22634,16698,5936
JHANG,JHANG,DISTRICT,Memorization/ Focus,5 - 16,5801,4477,1324
JHANG,JHANG,DISTRICT,Memorization/ Focus,5 - 9,1902,1499,403
JHANG,JHANG,DISTRICT,Memorization/ Focus,>18,51389,38374,13015
JHANG,JHANG,DISTRICT,Memorization/ Focus,>60,18812,14423,4389
JHANG,JHANG,DISTRICT,Population,0 - 4,432004,329753,102251
JHANG,JHANG,DISTRICT,Population,10 - 12,227806,171199,56607
JHANG,JHANG,DISTRICT,Population,13 - 14,140582,103214,37368
JHANG,JHANG,DISTRICT,Population,15 - 24,555955,402778,153177
JHANG,JHANG,DISTRICT,Population,15 - 49,1455060,1048997,406063
JHANG,JHANG,DISTRICT,Population,25 - 40,640573,459586,180987
JHANG,JHANG,DISTRICT,Population,41 - 60,478533,347327,131206
JHANG,JHANG,DISTRICT,Population,5 - 16,900290,676953,223337
JHANG,JHANG,DISTRICT,Population,5 - 9,405165,310286,94879
JHANG,JHANG,DISTRICT,Population,>18,1612946,1170063,442883
JHANG,JHANG,DISTRICT,Population,>60,185021,140570,44451
JHANG,JHANG,DISTRICT,Seeing,0 - 4,1487,1201,286
JHANG,JHANG,DISTRICT,Seeing,10 - 12,1632,1219,413
JHANG,JHANG,DISTRICT,Seeing,13 - 14,1223,879,344
JHANG,JHANG,DISTRICT,Seeing,15 - 24,5152,3729,1423
JHANG,JHANG,DISTRICT,Seeing,15 - 49,24642,17576,7066
JHANG,JHANG,DISTRICT,Seeing,25 - 40,8209,5695,2514
JHANG,JHANG,DISTRICT,Seeing,41 - 60,27791,20498,7293
JHANG,JHANG,DISTRICT,Seeing,5 - 16,5933,4466,1467
JHANG,JHANG,DISTRICT,Seeing,5 - 9,2076,1615,461
JHANG,JHANG,DISTRICT,Seeing,>18,63639,47374,16265
JHANG,JHANG,DISTRICT,Seeing,>60,24368,18861,5507
JHANG,JHANG,DISTRICT,Self care etc,0 - 4,460,386,74
JHANG,JHANG,DISTRICT,Self care etc,10 - 12,624,470,154
JHANG,JHANG,DISTRICT,Self care etc,13 - 14,475,363,112
JHANG,JHANG,DISTRICT,Self care etc,15 - 24,1989,1486,503
JHANG,JHANG,DISTRICT,Self care etc,15 - 49,12637,9389,3248
JHANG,JHANG,DISTRICT,Self care etc,25 - 40,3913,2883,1030
JHANG,JHANG,DISTRICT,Self care etc,41 - 60,20237,15027,5210
JHANG,JHANG,DISTRICT,Self care etc,5 - 16,1900,1448,452
JHANG,JHANG,DISTRICT,Self care etc,5 - 9,422,342,80
JHANG,JHANG,DISTRICT,Self care etc,>18,42431,31696,10735
JHANG,JHANG,DISTRICT,Self care etc,>60,16936,12782,4154
JHANG,JHANG,DISTRICT,Walking/ Climbing,0 - 4,3096,2492,604
JHANG,JHANG,DISTRICT,Walking/ Climbing,10 - 12,2974,2272,702
JHANG,JHANG,DISTRICT,Walking/ Climbing,13 - 14,2326,1726,600
JHANG,JHANG,DISTRICT,Walking/ Climbing,15 - 24,8649,6383,2266
JHANG,JHANG,DISTRICT,Walking/ Climbing,15 - 49,38736,28164,10572
JHANG,JHANG,DISTRICT,Walking/ Climbing,25 - 40,12971,9365,3606
JHANG,JHANG,DISTRICT,Walking/ Climbing,41 - 60,47157,34402,12755
JHANG,JHANG,DISTRICT,Walking/ Climbing,5 - 16,11201,8521,2680
JHANG,JHANG,DISTRICT,Walking/ Climbing,5 - 9,4151,3195,956
JHANG,JHANG,DISTRICT,Walking/ Climbing,>18,110078,81436,28642
JHANG,JHANG,DISTRICT,Walking/ Climbing,>60,44495,33671,10824
JHELUM,JHELUM,DISTRICT,Communication,0 - 4,306,224,82
JHELUM,JHELUM,DISTRICT,Communication,10 - 12,585,410,175
JHELUM,JHELUM,DISTRICT,Communication,13 - 14,424,273,151
JHELUM,JHELUM,DISTRICT,Communication,15 - 24,1735,1140,595
JHELUM,JHELUM,DISTRICT,Communication,15 - 49,4822,3202,1620
JHELUM,JHELUM,DISTRICT,Communication,25 - 40,2140,1423,717
JHELUM,JHELUM,DISTRICT,Communication,41 - 60,4787,3126,1661
JHELUM,JHELUM,DISTRICT,Communication,5 - 16,2181,1462,719
JHELUM,JHELUM,DISTRICT,Communication,5 - 9,801,549,252
JHELUM,JHELUM,DISTRICT,Communication,>18,15575,10136,5439
JHELUM,JHELUM,DISTRICT,Communication,>60,7650,4918,2732
JHELUM,JHELUM,DISTRICT,Disability,0 - 4,838,611,227
JHELUM,JHELUM,DISTRICT,Disability,10 - 12,1318,891,427
JHELUM,JHELUM,DISTRICT,Disability,13 - 14,981,621,360
JHELUM,JHELUM,DISTRICT,Disability,15 - 24,4114,2738,1376
JHELUM,JHELUM,DISTRICT,Disability,15 - 49,12470,8413,4057
JHELUM,JHELUM,DISTRICT,Disability,25 - 40,5539,3668,1871
JHELUM,JHELUM,DISTRICT,Disability,41 - 60,16472,10702,5770
JHELUM,JHELUM,DISTRICT,Disability,5 - 16,4786,3163,1623
JHELUM,JHELUM,DISTRICT,Disability,5 - 9,1603,1087,516
JHELUM,JHELUM,DISTRICT,Disability,>18,60852,38576,22276
JHELUM,JHELUM,DISTRICT,Disability,>60,36451,22582,13869
JHELUM,JHELUM,DISTRICT,Functional limitation,0 - 4,912,668,244
JHELUM,JHELUM,DISTRICT,Functional limitation,10 - 12,1486,987,499
JHELUM,JHELUM,DISTRICT,Functional limitation,13 - 14,1114,691,423
JHELUM,JHELUM,DISTRICT,Functional limitation,15 - 24,4792,3170,1622
JHELUM,JHELUM,DISTRICT,Functional limitation,15 - 49,20229,12834,7395
JHELUM,JHELUM,DISTRICT,Functional limitation,25 - 40,6357,4196,2161
JHELUM,JHELUM,DISTRICT,Functional limitation,41 - 60,44092,27394,16698
JHELUM,JHELUM,DISTRICT,Functional limitation,5 - 16,5350,3503,1847
JHELUM,JHELUM,DISTRICT,Functional limitation,5 - 9,1751,1189,562
JHELUM,JHELUM,DISTRICT,Functional limitation,>18,122763,77599,45164
JHELUM,JHELUM,DISTRICT,Functional limitation,>60,69480,44097,25383
JHELUM,JHELUM,DISTRICT,Hearing,0 - 4,134,99,35
JHELUM,JHELUM,DISTRICT,Hearing,10 - 12,364,253,111
JHELUM,JHELUM,DISTRICT,Hearing,13 - 14,258,176,82
JHELUM,JHELUM,DISTRICT,Hearing,15 - 24,1093,729,364
JHELUM,JHELUM,DISTRICT,Hearing,15 - 49,4316,2684,1632
JHELUM,JHELUM,DISTRICT,Hearing,25 - 40,1450,979,471
JHELUM,JHELUM,DISTRICT,Hearing,41 - 60,8488,5313,3175
JHELUM,JHELUM,DISTRICT,Hearing,5 - 16,1344,917,427
JHELUM,JHELUM,DISTRICT,Hearing,5 - 9,486,337,149
JHELUM,JHELUM,DISTRICT,Hearing,>18,23413,15208,8205
JHELUM,JHELUM,DISTRICT,Hearing,>60,12830,8474,4356
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,0 - 4,202,155,47
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,10 - 12,495,338,157
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,13 - 14,361,232,129
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,15 - 24,1463,955,508
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,15 - 49,4947,3176,1771
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,25 - 40,1916,1254,662
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,41 - 60,6647,4259,2388
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,5 - 16,1756,1175,581
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,5 - 9,584,403,181
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,>18,19254,12421,6833
JHELUM,JHELUM,DISTRICT,Memorization/ Focus,>60,9864,6352,3512
JHELUM,JHELUM,DISTRICT,Population,0 - 4,147274,91780,55494
JHELUM,JHELUM,DISTRICT,Population,10 - 12,83322,50530,32792
JHELUM,JHELUM,DISTRICT,Population,13 - 14,57504,34416,23088
JHELUM,JHELUM,DISTRICT,Population,15 - 24,242732,147017,95715
JHELUM,JHELUM,DISTRICT,Population,15 - 49,709184,429836,279348
JHELUM,JHELUM,DISTRICT,Population,25 - 40,330859,200714,130145
JHELUM,JHELUM,DISTRICT,Population,41 - 60,252687,154321,98366
JHELUM,JHELUM,DISTRICT,Population,5 - 16,329902,200525,129377
JHELUM,JHELUM,DISTRICT,Population,5 - 9,137653,84533,53120
JHELUM,JHELUM,DISTRICT,Population,>18,839671,515820,323851
JHELUM,JHELUM,DISTRICT,Population,>60,114266,74616,39650
JHELUM,JHELUM,DISTRICT,Seeing,0 - 4,158,115,43
JHELUM,JHELUM,DISTRICT,Seeing,10 - 12,363,252,111
JHELUM,JHELUM,DISTRICT,Seeing,13 - 14,273,187,86
JHELUM,JHELUM,DISTRICT,Seeing,15 - 24,1162,823,339
JHELUM,JHELUM,DISTRICT,Seeing,15 - 49,4905,3323,1582
JHELUM,JHELUM,DISTRICT,Seeing,25 - 40,1571,1090,481
JHELUM,JHELUM,DISTRICT,Seeing,41 - 60,8126,5387,2739
JHELUM,JHELUM,DISTRICT,Seeing,5 - 16,1342,952,390
JHELUM,JHELUM,DISTRICT,Seeing,5 - 9,458,340,118
JHELUM,JHELUM,DISTRICT,Seeing,>18,22727,15366,7361
JHELUM,JHELUM,DISTRICT,Seeing,>60,12341,8393,3948
JHELUM,JHELUM,DISTRICT,Self care etc,0 - 4,85,65,20
JHELUM,JHELUM,DISTRICT,Self care etc,10 - 12,83,54,29
JHELUM,JHELUM,DISTRICT,Self care etc,13 - 14,68,41,27
JHELUM,JHELUM,DISTRICT,Self care etc,15 - 24,316,223,93
JHELUM,JHELUM,DISTRICT,Self care etc,15 - 49,1409,856,553
JHELUM,JHELUM,DISTRICT,Self care etc,25 - 40,378,250,128
JHELUM,JHELUM,DISTRICT,Self care etc,41 - 60,5150,3035,2115
JHELUM,JHELUM,DISTRICT,Self care etc,5 - 16,317,208,109
JHELUM,JHELUM,DISTRICT,Self care etc,5 - 9,97,67,30
JHELUM,JHELUM,DISTRICT,Self care etc,>18,14627,8902,5725
JHELUM,JHELUM,DISTRICT,Self care etc,>60,8915,5484,3431
JHELUM,JHELUM,DISTRICT,Walking/ Climbing,0 - 4,434,310,124
JHELUM,JHELUM,DISTRICT,Walking/ Climbing,10 - 12,681,438,243
