name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,BROTHER/SISTER,21074,10071,11003,,17085,8108,8977,,3989,1963,2026,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,161,86,75,,130,67,63,,31,19,12,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,60121,28146,31975,,46464,21667,24797,,13657,6479,7178,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,HEAD,1203,30,1173,,983,25,958,,220,5,215,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,NEPHEW/NEICE,29239,13634,15605,,22618,10519,12099,,6621,3115,3506,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,NON-RELATIVE,7618,1218,6396,4,4102,691,3410,1,3516,527,2986,3
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,OTHER RELATIVE,11307,4656,6649,2,8475,3413,5062,,2832,1243,1587,2
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,SON/DAUGHTER,545003,255995,289005,3,416180,194690,221488,2,128823,61305,67517,1
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,BROTHER/SISTER,35490,15781,19709,,27195,11886,15309,,8295,3895,4400,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,3231,3057,174,,2683,2545,138,,548,512,36,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,21865,10091,11774,,16650,7643,9007,,5215,2448,2767,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,HEAD,7926,136,7785,5,6462,112,6345,5,1464,24,1440,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,NEPHEW/NEICE,16090,7094,8994,2,12260,5396,6862,2,3830,1698,2132,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,NON-RELATIVE,4403,994,3390,19,2321,615,1696,10,2082,379,1694,9
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,OTHER RELATIVE,8764,3841,4916,7,6474,2799,3672,3,2290,1042,1244,4
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,SON/DAUGHTER,411945,181398,230529,18,305177,132327,172835,15,106768,49071,57694,3
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,21673,21189,484,,18316,17906,410,,3357,3283,74,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,15 - 19,SPOUSE,12421,12406,15,,10626,10615,11,,1795,1791,4,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,BROTHER/SISTER,34134,11018,23116,,24829,7450,17379,,9305,3568,5737,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,11869,11529,340,,9246,8997,249,,2623,2532,91,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,FATHER/MOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,6501,2424,4077,,4898,1741,3157,,1603,683,920,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,HEAD,35245,989,34242,14,28764,760,28000,4,6481,229,6242,10
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,NEPHEW/NEICE,7280,2455,4823,2,5521,1781,3738,2,1759,674,1085,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,NON-RELATIVE,2954,857,2048,49,881,240,626,15,2073,617,1422,34
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,OTHER RELATIVE,6857,3484,3354,19,5061,2664,2396,1,1796,820,958,18
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,SON/DAUGHTER,237811,73617,164186,8,167972,47060,120906,6,69839,26557,43280,2
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,65613,63977,1636,,52263,51005,1258,,13350,12972,378,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,20 - 24,SPOUSE,57895,57772,123,,47223,47124,99,,10672,10648,24,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,BROTHER/SISTER,29791,6974,22815,2,21399,4646,16752,1,8392,2328,6063,1
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,14401,13992,408,1,10927,10619,307,1,3474,3373,101,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,FATHER/MOTHER,39,37,2,,28,26,2,,11,11,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,2106,646,1460,,1630,477,1153,,476,169,307,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,HEAD,70857,2160,68666,31,56239,1560,54669,10,14618,600,13997,21
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,NEPHEW/NEICE,3683,930,2753,,2888,711,2177,,795,219,576,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,NON-RELATIVE,1829,473,1309,47,785,234,528,23,1044,239,781,24
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,OTHER RELATIVE,5944,2846,3084,14,4468,2163,2303,2,1476,683,781,12
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,SON/DAUGHTER,132306,24716,107584,6,94402,15520,78880,2,37904,9196,28704,4
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,61900,59871,2029,,46305,44791,1514,,15595,15080,515,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,25 - 29,SPOUSE,90542,90104,438,,69579,69261,318,,20963,20843,120,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,BROTHER/SISTER,21303,4402,16892,9,15358,3019,12339,,5945,1383,4553,9
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,11698,11400,298,,8867,8638,229,,2831,2762,69,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,FATHER/MOTHER,298,279,19,,236,223,13,,62,56,6,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,601,181,420,,481,141,340,,120,40,80,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,HEAD,89608,3251,86331,26,67517,2213,65298,6,22091,1038,21033,20
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,NEPHEW/NEICE,1729,399,1330,,1383,311,1072,,346,88,258,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,NON-RELATIVE,1064,305,719,40,578,180,385,13,486,125,334,27
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,OTHER RELATIVE,4368,2118,2236,14,3257,1585,1668,4,1111,533,568,10
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,SON/DAUGHTER,67860,8707,59150,3,48313,5648,42662,3,19547,3059,16488,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,38765,37280,1485,,28506,27443,1063,,10259,9837,422,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,30 - 34,SPOUSE,105926,105279,647,,78653,78191,462,,27273,27088,185,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,BROTHER/SISTER,17379,3387,13990,2,12681,2409,10271,1,4698,978,3719,1
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,8640,8344,296,,6592,6376,216,,2048,1968,80,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,FATHER/MOTHER,1238,1142,96,,905,836,69,,333,306,27,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,210,67,143,,167,53,114,,43,14,29,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,HEAD,111235,4321,106877,37,81879,2805,79063,11,29356,1516,27814,26
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,NEPHEW/NEICE,996,213,783,,831,173,658,,165,40,125,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,NON-RELATIVE,987,261,701,25,554,164,383,7,433,97,318,18
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,OTHER RELATIVE,4140,1905,2222,13,3068,1421,1647,,1072,484,575,13
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,SON/DAUGHTER,39157,4383,34769,5,28156,2914,25240,2,11001,1469,9529,3
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,21123,20011,1112,,15594,14787,807,,5529,5224,305,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,35 - 39,SPOUSE,111712,110819,893,,82086,81479,607,,29626,29340,286,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,BROTHER/SISTER,12426,2839,9585,2,9208,2047,7160,1,3218,792,2425,1
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,5735,5559,176,,4442,4310,132,,1293,1249,44,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,FATHER/MOTHER,4040,3682,358,,3034,2771,263,,1006,911,95,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,86,32,54,,70,24,46,,16,8,8,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,HEAD,116788,4936,111834,18,86762,3138,83617,7,30026,1798,28217,11
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,NEPHEW/NEICE,593,135,458,,513,116,397,,80,19,61,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,NON-RELATIVE,784,238,529,17,438,143,292,3,346,95,237,14
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,OTHER RELATIVE,3612,1765,1843,4,2745,1352,1392,1,867,413,451,3
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,SON/DAUGHTER,19269,2285,16981,3,14185,1555,12627,3,5084,730,4354,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,9860,9178,682,,7495,7023,472,,2365,2155,210,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,40 - 44,SPOUSE,106241,105331,910,,79187,78576,611,,27054,26755,299,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,BROTHER/SISTER,8164,1925,6238,1,5980,1417,4562,1,2184,508,1676,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,3261,3142,118,1,2552,2463,88,1,709,679,30,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,FATHER/MOTHER,8175,7234,941,,6014,5306,708,,2161,1928,233,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,71,13,58,,46,9,37,,25,4,21,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,21,6,15,,18,5,13,,3,1,2,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,HEAD,98279,4153,94110,16,71587,2587,68994,6,26692,1566,25116,10
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,NEPHEW/NEICE,295,61,234,,240,46,194,,55,15,40,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,NON-RELATIVE,663,183,472,8,428,132,295,1,235,51,177,7
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,OTHER RELATIVE,3026,1580,1445,1,2290,1203,1087,,736,377,358,1
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,SON/DAUGHTER,8150,995,7154,1,5995,706,5288,1,2155,289,1866,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,3629,3293,336,,2754,2515,239,,875,778,97,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,45 - 49,SPOUSE,81960,81178,782,,60563,60046,517,,21397,21132,265,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,BROTHER/SISTER,5432,1508,3924,,4002,1085,2917,,1430,423,1007,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,1839,1774,65,,1448,1400,48,,391,374,17,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,FATHER/MOTHER,13421,11590,1831,,9994,8562,1432,,3427,3028,399,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,61,37,24,,46,29,17,,15,8,7,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,8,3,5,,7,3,4,,1,,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,HEAD,88355,4275,84070,10,64279,2568,61707,4,24076,1707,22363,6
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,NEPHEW/NEICE,132,35,97,,106,25,81,,26,10,16,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,NON-RELATIVE,450,138,310,2,283,90,193,,167,48,117,2
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,OTHER RELATIVE,2629,1474,1152,3,2031,1154,876,1,598,320,276,2
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,SON/DAUGHTER,2891,436,2455,,2127,306,1821,,764,130,634,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,1234,1090,144,,925,816,109,,309,274,35,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,50 - 54,SPOUSE,65536,64953,583,,48631,48258,373,,16905,16695,210,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,BROTHER/SISTER,3513,1025,2488,,2545,762,1783,,968,263,705,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,954,915,39,,755,724,31,,199,191,8,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,FATHER/MOTHER,15942,13166,2776,,11685,9615,2070,,4257,3551,706,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,98,65,33,,79,56,23,,19,9,10,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,1,,1,,1,,1,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,HEAD,70104,3283,66817,4,50922,1911,49009,2,19182,1372,17808,2
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,NEPHEW/NEICE,72,20,52,,64,18,46,,8,2,6,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,NON-RELATIVE,366,103,260,3,262,75,186,1,104,28,74,2
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,OTHER RELATIVE,2419,1298,1119,2,1861,1000,860,1,558,298,259,1
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,SON/DAUGHTER,1035,151,884,,742,110,632,,293,41,252,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,393,336,57,,303,265,38,,90,71,19,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,55 - 59,SPOUSE,44191,43749,442,,32642,32358,284,,11549,11391,158,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,BROTHER/SISTER,2316,738,1578,,1743,568,1175,,573,170,403,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,585,557,28,,493,471,22,,92,86,6,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,FATHER/MOTHER,20008,16199,3809,,14895,12022,2873,,5113,4177,936,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,192,143,49,,152,113,39,,40,30,10,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,HEAD,53079,2883,50185,11,38295,1703,36590,2,14784,1180,13595,9
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,NEPHEW/NEICE,44,19,25,,39,17,22,,5,2,3,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,NON-RELATIVE,264,76,186,2,189,53,134,2,75,23,52,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,OTHER RELATIVE,2490,1485,1005,,1891,1121,770,,599,364,235,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,SON/DAUGHTER,360,87,273,,273,63,210,,87,24,63,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,157,132,25,,116,95,21,,41,37,4,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,60 - 64,SPOUSE,30400,30055,345,,22919,22694,225,,7481,7361,120,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,BROTHER/SISTER,1309,489,818,2,963,367,594,2,346,122,224,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,279,261,18,,233,219,14,,46,42,4,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,FATHER/MOTHER,20623,16417,4206,,15344,12168,3176,,5279,4249,1030,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,375,298,77,,302,245,57,,73,53,20,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,HEAD,37327,2359,34964,4,27186,1410,25775,1,10141,949,9189,3
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,NEPHEW/NEICE,18,7,11,,12,4,8,,6,3,3,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,NON-RELATIVE,192,71,121,,142,50,92,,50,21,29,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,OTHER RELATIVE,2130,1326,803,1,1628,1006,621,1,502,320,182,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,SON/DAUGHTER,98,24,74,,75,18,57,,23,6,17,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,63,52,11,,47,36,11,,16,16,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,65 - 69,SPOUSE,19240,19014,226,,14748,14591,157,,4492,4423,69,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,BROTHER/SISTER,741,267,474,,564,210,354,,177,57,120,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,122,110,12,,106,97,9,,16,13,3,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,FATHER/MOTHER,18128,13047,5081,,14041,10071,3970,,4087,2976,1111,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,531,419,112,,417,329,88,,114,90,24,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,HEAD,26208,1592,24612,4,19938,1032,18906,,6270,560,5706,4
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,NEPHEW/NEICE,14,3,11,,13,3,10,,1,,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,NON-RELATIVE,110,39,69,2,76,24,52,,34,15,17,2
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,OTHER RELATIVE,1798,1080,718,,1394,840,554,,404,240,164,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,SON/DAUGHTER,25,6,19,,22,6,16,,3,,3,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,24,16,8,,19,13,6,,5,3,2,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,70 - 74,SPOUSE,8227,8084,143,,6567,6472,95,,1660,1612,48,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,BROTHER/SISTER,512,197,314,1,403,158,244,1,109,39,70,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,86,83,3,,74,72,2,,12,11,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,FATHER/MOTHER,24267,15936,8331,,18890,12371,6519,,5377,3565,1812,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,1606,1190,416,,1273,941,332,,333,249,84,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,HEAD,21304,1363,19940,1,16674,931,15742,1,4630,432,4198,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,NEPHEW/NEICE,10,4,6,,8,4,4,,2,,2,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,NON-RELATIVE,124,41,83,,106,34,72,,18,7,11,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,OTHER RELATIVE,2212,1300,912,,1647,943,704,,565,357,208,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,SON/DAUGHTER,5,4,1,,3,2,1,,2,2,,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,25,18,7,,20,14,6,,5,4,1,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,75 & ABOVE,SPOUSE,4519,4404,115,,3749,3667,82,,770,737,33,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,BROTHER/SISTER,204957,65994,138944,19,153642,48699,104936,7,51315,17295,34008,12
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,63189,60994,2193,2,48825,47156,1667,2,14364,13838,526,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,FATHER/MOTHER,126179,98729,27450,,95066,73971,21095,,31113,24758,6355,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,2934,2165,769,,2315,1722,593,,619,443,176,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,457585,216852,240733,,357436,169139,188297,,100149,47713,52436,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,HEAD,827518,35731,791606,181,617487,22755,594673,59,210031,12976,196933,122
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,NEPHEW/NEICE,165904,75257,90643,4,129869,58632,71233,4,36035,16625,19410,
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,NON-RELATIVE,28275,6902,21155,218,15086,3942,11068,76,13189,2960,10087,142
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,OTHER RELATIVE,94627,44789,49758,80,70384,33096,37274,14,24243,11693,12484,66
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,SON/DAUGHTER,2627283,1108775,1518461,47,2001688,839908,1161746,34,625595,268867,356715,13
RAHIM YAR KHAN,RAHIM YAR KHAN,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,224459,216443,8016,,172663,166709,5954,,51796,49734,2062,
