name_admin_unit,part_of_district,admin_unit,region,type_of_housing_units,all_sexes,male,female,tgend,housing_units_total,housing_units_pct
BALNIGORE,KECH,SUB-TEHSIL,RURAL,INSTITUTIONAL,6,3,3,,1,.01
BALNIGORE,KECH,SUB-TEHSIL,RURAL,HOMELESS,7,4,3,,3,.02
BALNIGORE,KECH,SUB-TEHSIL,RURAL,TOTAL,50404,26075,24328,1,14393,100
BALNIGORE,KECH,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
BALNIGORE,KECH,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
BALNIGORE,KECH,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
BALNIGORE,KECH,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
BULAIDA,KECH,SUB-DIVISION,OVERALL,REGULAR,107819,57341,50424,54,24326,99.98
BULAIDA,KECH,SUB-DIVISION,OVERALL,INSTITUTIONAL,,,,,,0
BULAIDA,KECH,SUB-DIVISION,OVERALL,HOMELESS,28,23,5,,6,.02
BULAIDA,KECH,SUB-DIVISION,OVERALL,TOTAL,107847,57364,50429,54,24332,100
BULAIDA,KECH,SUB-DIVISION,RURAL,REGULAR,39072,21392,17678,2,9038,99.97
BULAIDA,KECH,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
BULAIDA,KECH,SUB-DIVISION,RURAL,HOMELESS,23,19,4,,3,.03
BULAIDA,KECH,SUB-DIVISION,RURAL,TOTAL,39095,21411,17682,2,9041,100
BULAIDA,KECH,SUB-DIVISION,URBAN,REGULAR,68747,35949,32746,52,15288,99.98
BULAIDA,KECH,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
BULAIDA,KECH,SUB-DIVISION,URBAN,HOMELESS,5,4,1,,3,.02
BULAIDA,KECH,SUB-DIVISION,URBAN,TOTAL,68752,35953,32747,52,15291,100
DASHT,KECH,SUB-DIVISION,OVERALL,REGULAR,90063,45961,44086,16,21083,99.98
DASHT,KECH,SUB-DIVISION,OVERALL,INSTITUTIONAL,,,,,,0
DASHT,KECH,SUB-DIVISION,OVERALL,HOMELESS,17,10,7,,5,.02
DASHT,KECH,SUB-DIVISION,OVERALL,TOTAL,90080,45971,44093,16,21088,100
DASHT,KECH,SUB-DIVISION,RURAL,REGULAR,90063,45961,44086,16,21083,99.98
DASHT,KECH,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
DASHT,KECH,SUB-DIVISION,RURAL,HOMELESS,17,10,7,,5,.02
DASHT,KECH,SUB-DIVISION,RURAL,TOTAL,90080,45971,44093,16,21088,100
DASHT,KECH,SUB-DIVISION,URBAN,REGULAR,,,,,,0
DASHT,KECH,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
DASHT,KECH,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
DASHT,KECH,SUB-DIVISION,URBAN,TOTAL,,,,,,100
HOSHAB,KECH,SUB-TEHSIL,OVERALL,REGULAR,66557,34938,31614,5,16755,99.98999999999999
HOSHAB,KECH,SUB-TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
HOSHAB,KECH,SUB-TEHSIL,OVERALL,HOMELESS,9,8,1,,1,.01
HOSHAB,KECH,SUB-TEHSIL,OVERALL,TOTAL,66566,34946,31615,5,16756,100
HOSHAB,KECH,SUB-TEHSIL,RURAL,REGULAR,66557,34938,31614,5,16755,99.98999999999999
HOSHAB,KECH,SUB-TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
HOSHAB,KECH,SUB-TEHSIL,RURAL,HOMELESS,9,8,1,,1,.01
HOSHAB,KECH,SUB-TEHSIL,RURAL,TOTAL,66566,34946,31615,5,16756,100
HOSHAB,KECH,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
HOSHAB,KECH,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
HOSHAB,KECH,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
HOSHAB,KECH,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
MAND,KECH,TEHSIL,OVERALL,REGULAR,56765,30121,26641,3,16348,99.98999999999999
MAND,KECH,TEHSIL,OVERALL,INSTITUTIONAL,7,4,3,,2,.01
MAND,KECH,TEHSIL,OVERALL,HOMELESS,,,,,,0
MAND,KECH,TEHSIL,OVERALL,TOTAL,56772,30125,26644,3,16350,100
MAND,KECH,TEHSIL,RURAL,REGULAR,56765,30121,26641,3,16348,99.98999999999999
MAND,KECH,TEHSIL,RURAL,INSTITUTIONAL,7,4,3,,2,.01
MAND,KECH,TEHSIL,RURAL,HOMELESS,,,,,,0
MAND,KECH,TEHSIL,RURAL,TOTAL,56772,30125,26644,3,16350,100
MAND,KECH,TEHSIL,URBAN,REGULAR,,,,,,0
MAND,KECH,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
MAND,KECH,TEHSIL,URBAN,HOMELESS,,,,,,0
MAND,KECH,TEHSIL,URBAN,TOTAL,,,,,,100
TUMP,KECH,SUB-DIVISION,OVERALL,REGULAR,147015,79794,67216,5,38839,99.98
TUMP,KECH,SUB-DIVISION,OVERALL,INSTITUTIONAL,5,3,2,,2,.01
TUMP,KECH,SUB-DIVISION,OVERALL,HOMELESS,17,12,5,,6,.02
TUMP,KECH,SUB-DIVISION,OVERALL,TOTAL,147037,79809,67223,5,38847,100
TUMP,KECH,SUB-DIVISION,RURAL,REGULAR,97753,52641,45109,3,23040,99.97
TUMP,KECH,SUB-DIVISION,RURAL,INSTITUTIONAL,5,3,2,,2,.01
TUMP,KECH,SUB-DIVISION,RURAL,HOMELESS,10,7,3,,5,.02
TUMP,KECH,SUB-DIVISION,RURAL,TOTAL,97768,52651,45114,3,23047,100
TUMP,KECH,SUB-DIVISION,URBAN,REGULAR,49262,27153,22107,2,15799,99.98999999999999
TUMP,KECH,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
TUMP,KECH,SUB-DIVISION,URBAN,HOMELESS,7,5,2,,1,.01
TUMP,KECH,SUB-DIVISION,URBAN,TOTAL,49269,27158,22109,2,15800,100
TURBAT,KECH,SUB-DIVISION,OVERALL,REGULAR,470404,241645,228731,28,100774,99.98
TURBAT,KECH,SUB-DIVISION,OVERALL,INSTITUTIONAL,4,3,1,,2,0
TURBAT,KECH,SUB-DIVISION,OVERALL,HOMELESS,84,45,39,,14,.01
TURBAT,KECH,SUB-DIVISION,OVERALL,TOTAL,470492,241693,228771,28,100790,100
TURBAT,KECH,SUB-DIVISION,RURAL,REGULAR,201858,99386,102467,5,42826,99.98999999999999
TURBAT,KECH,SUB-DIVISION,RURAL,INSTITUTIONAL,1,1,,,1,0
TURBAT,KECH,SUB-DIVISION,RURAL,HOMELESS,8,5,3,,3,.01
TURBAT,KECH,SUB-DIVISION,RURAL,TOTAL,201867,99392,102470,5,42830,100
TURBAT,KECH,SUB-DIVISION,URBAN,REGULAR,268546,142259,126264,23,57948,99.98
TURBAT,KECH,SUB-DIVISION,URBAN,INSTITUTIONAL,3,2,1,,1,0
TURBAT,KECH,SUB-DIVISION,URBAN,HOMELESS,76,40,36,,11,.02
TURBAT,KECH,SUB-DIVISION,URBAN,TOTAL,268625,142301,126301,23,57960,100
ZAMORAN,KECH,SUB-TEHSIL,OVERALL,REGULAR,71588,39164,32413,11,20961,99.95999999999999
ZAMORAN,KECH,SUB-TEHSIL,OVERALL,INSTITUTIONAL,21,12,9,,6,.03
ZAMORAN,KECH,SUB-TEHSIL,OVERALL,HOMELESS,7,4,3,,3,.01
ZAMORAN,KECH,SUB-TEHSIL,OVERALL,TOTAL,71616,39180,32425,11,20970,100
ZAMORAN,KECH,SUB-TEHSIL,RURAL,REGULAR,71588,39164,32413,11,20961,99.95999999999999
ZAMORAN,KECH,SUB-TEHSIL,RURAL,INSTITUTIONAL,21,12,9,,6,.03
ZAMORAN,KECH,SUB-TEHSIL,RURAL,HOMELESS,7,4,3,,3,.01
ZAMORAN,KECH,SUB-TEHSIL,RURAL,TOTAL,71616,39180,32425,11,20970,100
ZAMORAN,KECH,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
ZAMORAN,KECH,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
ZAMORAN,KECH,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
ZAMORAN,KECH,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
KHARAN,KHARAN,DISTRICT,OVERALL,REGULAR,259029,138457,120561,11,35844,99.90000000000001
KHARAN,KHARAN,DISTRICT,OVERALL,INSTITUTIONAL,1240,1193,47,,30,.08
KHARAN,KHARAN,DISTRICT,OVERALL,HOMELESS,83,45,38,,5,.01
KHARAN,KHARAN,DISTRICT,OVERALL,TOTAL,260352,139695,120646,11,35879,100
KHARAN,KHARAN,DISTRICT,RURAL,REGULAR,178856,94715,84136,5,24824,99.92
KHARAN,KHARAN,DISTRICT,RURAL,INSTITUTIONAL,607,583,24,,14,.06
KHARAN,KHARAN,DISTRICT,RURAL,HOMELESS,83,45,38,,5,.02
KHARAN,KHARAN,DISTRICT,RURAL,TOTAL,179546,95343,84198,5,24843,100
KHARAN,KHARAN,DISTRICT,URBAN,REGULAR,80173,43742,36425,6,11020,99.86
KHARAN,KHARAN,DISTRICT,URBAN,INSTITUTIONAL,633,610,23,,16,.14
KHARAN,KHARAN,DISTRICT,URBAN,HOMELESS,,,,,,0
KHARAN,KHARAN,DISTRICT,URBAN,TOTAL,80806,44352,36448,6,11036,100
KHARAN,KHARAN,SUB-DIVISION,OVERALL,REGULAR,103402,56049,47347,6,14023,99.89
KHARAN,KHARAN,SUB-DIVISION,OVERALL,INSTITUTIONAL,633,610,23,,16,.11
KHARAN,KHARAN,SUB-DIVISION,OVERALL,HOMELESS,,,,,,0
KHARAN,KHARAN,SUB-DIVISION,OVERALL,TOTAL,104035,56659,47370,6,14039,100
KHARAN,KHARAN,SUB-DIVISION,RURAL,REGULAR,23229,12307,10922,,3003,100
KHARAN,KHARAN,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
KHARAN,KHARAN,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
KHARAN,KHARAN,SUB-DIVISION,RURAL,TOTAL,23229,12307,10922,,3003,100
KHARAN,KHARAN,SUB-DIVISION,URBAN,REGULAR,80173,43742,36425,6,11020,99.86
KHARAN,KHARAN,SUB-DIVISION,URBAN,INSTITUTIONAL,633,610,23,,16,.14
KHARAN,KHARAN,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
KHARAN,KHARAN,SUB-DIVISION,URBAN,TOTAL,80806,44352,36448,6,11036,100
PATKAIN,KHARAN,SUB-TEHSIL,OVERALL,REGULAR,20499,10343,10156,,3598,100
PATKAIN,KHARAN,SUB-TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
PATKAIN,KHARAN,SUB-TEHSIL,OVERALL,HOMELESS,,,,,,0
PATKAIN,KHARAN,SUB-TEHSIL,OVERALL,TOTAL,20499,10343,10156,,3598,100
PATKAIN,KHARAN,SUB-TEHSIL,RURAL,REGULAR,20499,10343,10156,,3598,100
PATKAIN,KHARAN,SUB-TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
PATKAIN,KHARAN,SUB-TEHSIL,RURAL,HOMELESS,,,,,,0
PATKAIN,KHARAN,SUB-TEHSIL,RURAL,TOTAL,20499,10343,10156,,3598,100
PATKAIN,KHARAN,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
PATKAIN,KHARAN,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
PATKAIN,KHARAN,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
PATKAIN,KHARAN,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
SAR KHARAN,KHARAN,SUB-DIVISION,OVERALL,REGULAR,85570,45501,40064,5,11433,99.90000000000001
SAR KHARAN,KHARAN,SUB-DIVISION,OVERALL,INSTITUTIONAL,435,412,23,,11,.1
SAR KHARAN,KHARAN,SUB-DIVISION,OVERALL,HOMELESS,10,6,4,,1,.01
SAR KHARAN,KHARAN,SUB-DIVISION,OVERALL,TOTAL,86015,45919,40091,5,11445,100
SAR KHARAN,KHARAN,SUB-DIVISION,RURAL,REGULAR,85570,45501,40064,5,11433,99.90000000000001
SAR KHARAN,KHARAN,SUB-DIVISION,RURAL,INSTITUTIONAL,435,412,23,,11,.1
SAR KHARAN,KHARAN,SUB-DIVISION,RURAL,HOMELESS,10,6,4,,1,.01
SAR KHARAN,KHARAN,SUB-DIVISION,RURAL,TOTAL,86015,45919,40091,5,11445,100
SAR KHARAN,KHARAN,SUB-DIVISION,URBAN,REGULAR,,,,,,0
SAR KHARAN,KHARAN,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
SAR KHARAN,KHARAN,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
SAR KHARAN,KHARAN,SUB-DIVISION,URBAN,TOTAL,,,,,,100
TOHMULK,KHARAN,SUB-TEHSIL,OVERALL,REGULAR,49558,26564,22994,,6790,99.90000000000001
TOHMULK,KHARAN,SUB-TEHSIL,OVERALL,INSTITUTIONAL,172,171,1,,3,.04
TOHMULK,KHARAN,SUB-TEHSIL,OVERALL,HOMELESS,73,39,34,,4,.06
TOHMULK,KHARAN,SUB-TEHSIL,OVERALL,TOTAL,49803,26774,23029,,6797,100
TOHMULK,KHARAN,SUB-TEHSIL,RURAL,REGULAR,49558,26564,22994,,6790,99.90000000000001
TOHMULK,KHARAN,SUB-TEHSIL,RURAL,INSTITUTIONAL,172,171,1,,3,.04
TOHMULK,KHARAN,SUB-TEHSIL,RURAL,HOMELESS,73,39,34,,4,.06
TOHMULK,KHARAN,SUB-TEHSIL,RURAL,TOTAL,49803,26774,23029,,6797,100
TOHMULK,KHARAN,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
TOHMULK,KHARAN,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
TOHMULK,KHARAN,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
TOHMULK,KHARAN,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
KHUZDAR,KHUZDAR,DISTRICT,OVERALL,REGULAR,995927,536265,459629,33,161451,99.91
KHUZDAR,KHUZDAR,DISTRICT,OVERALL,INSTITUTIONAL,967,822,145,,93,.06
KHUZDAR,KHUZDAR,DISTRICT,OVERALL,HOMELESS,320,226,93,1,50,.03
KHUZDAR,KHUZDAR,DISTRICT,OVERALL,TOTAL,997214,537313,459867,34,161594,100
KHUZDAR,KHUZDAR,DISTRICT,RURAL,REGULAR,632209,340714,291469,26,111847,99.91
KHUZDAR,KHUZDAR,DISTRICT,RURAL,INSTITUTIONAL,382,286,96,,65,.06
KHUZDAR,KHUZDAR,DISTRICT,RURAL,HOMELESS,245,182,62,1,38,.03
KHUZDAR,KHUZDAR,DISTRICT,RURAL,TOTAL,632836,341182,291627,27,111950,100
KHUZDAR,KHUZDAR,DISTRICT,URBAN,REGULAR,363718,195551,168160,7,49604,99.92
KHUZDAR,KHUZDAR,DISTRICT,URBAN,INSTITUTIONAL,585,536,49,,28,.06
KHUZDAR,KHUZDAR,DISTRICT,URBAN,HOMELESS,75,44,31,,12,.02
KHUZDAR,KHUZDAR,DISTRICT,URBAN,TOTAL,364378,196131,168240,7,49644,100
ARANJI,KHUZDAR,SUB-TEHSIL,OVERALL,REGULAR,50501,28036,22462,3,10012,99.91
ARANJI,KHUZDAR,SUB-TEHSIL,OVERALL,INSTITUTIONAL,4,3,1,,2,.02
ARANJI,KHUZDAR,SUB-TEHSIL,OVERALL,HOMELESS,28,16,12,,7,.07
ARANJI,KHUZDAR,SUB-TEHSIL,OVERALL,TOTAL,50533,28055,22475,3,10021,100
ARANJI,KHUZDAR,SUB-TEHSIL,RURAL,REGULAR,50501,28036,22462,3,10012,99.91
ARANJI,KHUZDAR,SUB-TEHSIL,RURAL,INSTITUTIONAL,4,3,1,,2,.02
ARANJI,KHUZDAR,SUB-TEHSIL,RURAL,HOMELESS,28,16,12,,7,.07
ARANJI,KHUZDAR,SUB-TEHSIL,RURAL,TOTAL,50533,28055,22475,3,10021,100
ARANJI,KHUZDAR,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
ARANJI,KHUZDAR,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
ARANJI,KHUZDAR,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
ARANJI,KHUZDAR,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
GRESHA,KHUZDAR,SUB-TEHSIL,OVERALL,REGULAR,69624,38326,31288,10,9921,99.95999999999999
GRESHA,KHUZDAR,SUB-TEHSIL,OVERALL,INSTITUTIONAL,5,3,2,,1,.01
GRESHA,KHUZDAR,SUB-TEHSIL,OVERALL,HOMELESS,36,26,10,,3,.03
GRESHA,KHUZDAR,SUB-TEHSIL,OVERALL,TOTAL,69665,38355,31300,10,9925,100
GRESHA,KHUZDAR,SUB-TEHSIL,RURAL,REGULAR,69624,38326,31288,10,9921,99.95999999999999
GRESHA,KHUZDAR,SUB-TEHSIL,RURAL,INSTITUTIONAL,5,3,2,,1,.01
GRESHA,KHUZDAR,SUB-TEHSIL,RURAL,HOMELESS,36,26,10,,3,.03
GRESHA,KHUZDAR,SUB-TEHSIL,RURAL,TOTAL,69665,38355,31300,10,9925,100
GRESHA,KHUZDAR,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
GRESHA,KHUZDAR,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
GRESHA,KHUZDAR,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
GRESHA,KHUZDAR,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
KARAKH,KHUZDAR,SUB-DIVISION,OVERALL,REGULAR,35949,18888,17061,,6723,99.81999999999999
KARAKH,KHUZDAR,SUB-DIVISION,OVERALL,INSTITUTIONAL,28,18,10,,8,.12
KARAKH,KHUZDAR,SUB-DIVISION,OVERALL,HOMELESS,13,8,5,,4,.06
KARAKH,KHUZDAR,SUB-DIVISION,OVERALL,TOTAL,35990,18914,17076,,6735,100
KARAKH,KHUZDAR,SUB-DIVISION,RURAL,REGULAR,35949,18888,17061,,6723,99.81999999999999
KARAKH,KHUZDAR,SUB-DIVISION,RURAL,INSTITUTIONAL,28,18,10,,8,.12
KARAKH,KHUZDAR,SUB-DIVISION,RURAL,HOMELESS,13,8,5,,4,.06
KARAKH,KHUZDAR,SUB-DIVISION,RURAL,TOTAL,35990,18914,17076,,6735,100
KARAKH,KHUZDAR,SUB-DIVISION,URBAN,REGULAR,,,,,,0
KARAKH,KHUZDAR,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
KARAKH,KHUZDAR,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
KARAKH,KHUZDAR,SUB-DIVISION,URBAN,TOTAL,,,,,,100
KHUZDAR,KHUZDAR,SUB-DIVISION,OVERALL,REGULAR,358570,190422,168138,10,54451,99.88
KHUZDAR,KHUZDAR,SUB-DIVISION,OVERALL,INSTITUTIONAL,699,618,81,,46,.08
KHUZDAR,KHUZDAR,SUB-DIVISION,OVERALL,HOMELESS,89,65,24,,20,.04
KHUZDAR,KHUZDAR,SUB-DIVISION,OVERALL,TOTAL,359358,191105,168243,10,54517,100
KHUZDAR,KHUZDAR,SUB-DIVISION,RURAL,REGULAR,141069,75123,65942,4,23672,99.87
KHUZDAR,KHUZDAR,SUB-DIVISION,RURAL,INSTITUTIONAL,123,87,36,,20,.08
KHUZDAR,KHUZDAR,SUB-DIVISION,RURAL,HOMELESS,54,44,10,,12,.05
KHUZDAR,KHUZDAR,SUB-DIVISION,RURAL,TOTAL,141246,75254,65988,4,23704,100
KHUZDAR,KHUZDAR,SUB-DIVISION,URBAN,REGULAR,217501,115299,102196,6,30779,99.89
KHUZDAR,KHUZDAR,SUB-DIVISION,URBAN,INSTITUTIONAL,576,531,45,,26,.08
KHUZDAR,KHUZDAR,SUB-DIVISION,URBAN,HOMELESS,35,21,14,,8,.03
KHUZDAR,KHUZDAR,SUB-DIVISION,URBAN,TOTAL,218112,115851,102255,6,30813,100
MOOLA,KHUZDAR,SUB-TEHSIL,OVERALL,REGULAR,32687,17316,15371,,4086,99.98
MOOLA,KHUZDAR,SUB-TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
MOOLA,KHUZDAR,SUB-TEHSIL,OVERALL,HOMELESS,2,1,1,,1,.02
MOOLA,KHUZDAR,SUB-TEHSIL,OVERALL,TOTAL,32689,17317,15372,,4087,100
MOOLA,KHUZDAR,SUB-TEHSIL,RURAL,REGULAR,32687,17316,15371,,4086,99.98
MOOLA,KHUZDAR,SUB-TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
MOOLA,KHUZDAR,SUB-TEHSIL,RURAL,HOMELESS,2,1,1,,1,.02
MOOLA,KHUZDAR,SUB-TEHSIL,RURAL,TOTAL,32689,17317,15372,,4087,100
MOOLA,KHUZDAR,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
MOOLA,KHUZDAR,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
MOOLA,KHUZDAR,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
MOOLA,KHUZDAR,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
NAL,KHUZDAR,SUB-DIVISION,OVERALL,REGULAR,103604,56374,47228,2,15283,99.93000000000001
NAL,KHUZDAR,SUB-DIVISION,OVERALL,INSTITUTIONAL,25,16,9,,10,.07
NAL,KHUZDAR,SUB-DIVISION,OVERALL,HOMELESS,2,1,1,,1,.01
NAL,KHUZDAR,SUB-DIVISION,OVERALL,TOTAL,103631,56391,47238,2,15294,100
NAL,KHUZDAR,SUB-DIVISION,RURAL,REGULAR,55128,29460,25667,1,9116,99.89
NAL,KHUZDAR,SUB-DIVISION,RURAL,INSTITUTIONAL,20,13,7,,9,.1
NAL,KHUZDAR,SUB-DIVISION,RURAL,HOMELESS,2,1,1,,1,.01
NAL,KHUZDAR,SUB-DIVISION,RURAL,TOTAL,55150,29474,25675,1,9126,100
NAL,KHUZDAR,SUB-DIVISION,URBAN,REGULAR,48476,26914,21561,1,6167,99.98
NAL,KHUZDAR,SUB-DIVISION,URBAN,INSTITUTIONAL,5,3,2,,1,.02
NAL,KHUZDAR,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
NAL,KHUZDAR,SUB-DIVISION,URBAN,TOTAL,48481,26917,21563,1,6168,100
ORNACH,KHUZDAR,SUB-DIVISION,OVERALL,REGULAR,41724,22891,18832,1,13078,99.93000000000001
ORNACH,KHUZDAR,SUB-DIVISION,OVERALL,INSTITUTIONAL,26,20,6,,8,.06
ORNACH,KHUZDAR,SUB-DIVISION,OVERALL,HOMELESS,61,52,8,1,1,.01
ORNACH,KHUZDAR,SUB-DIVISION,OVERALL,TOTAL,41811,22963,18846,2,13087,100
ORNACH,KHUZDAR,SUB-DIVISION,RURAL,REGULAR,41724,22891,18832,1,13078,99.93000000000001
ORNACH,KHUZDAR,SUB-DIVISION,RURAL,INSTITUTIONAL,26,20,6,,8,.06
ORNACH,KHUZDAR,SUB-DIVISION,RURAL,HOMELESS,61,52,8,1,1,.01
ORNACH,KHUZDAR,SUB-DIVISION,RURAL,TOTAL,41811,22963,18846,2,13087,100
ORNACH,KHUZDAR,SUB-DIVISION,URBAN,REGULAR,,,,,,0
ORNACH,KHUZDAR,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
ORNACH,KHUZDAR,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
ORNACH,KHUZDAR,SUB-DIVISION,URBAN,TOTAL,,,,,,100
SAROONA,KHUZDAR,SUB-TEHSIL,OVERALL,REGULAR,36364,20098,16264,2,6480,99.91
SAROONA,KHUZDAR,SUB-TEHSIL,OVERALL,INSTITUTIONAL,10,3,7,,3,.05
SAROONA,KHUZDAR,SUB-TEHSIL,OVERALL,HOMELESS,6,5,1,,3,.05
SAROONA,KHUZDAR,SUB-TEHSIL,OVERALL,TOTAL,36380,20106,16272,2,6486,100
SAROONA,KHUZDAR,SUB-TEHSIL,RURAL,REGULAR,36364,20098,16264,2,6480,99.91
SAROONA,KHUZDAR,SUB-TEHSIL,RURAL,INSTITUTIONAL,10,3,7,,3,.05
SAROONA,KHUZDAR,SUB-TEHSIL,RURAL,HOMELESS,6,5,1,,3,.05
SAROONA,KHUZDAR,SUB-TEHSIL,RURAL,TOTAL,36380,20106,16272,2,6486,100
SAROONA,KHUZDAR,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
SAROONA,KHUZDAR,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
SAROONA,KHUZDAR,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
SAROONA,KHUZDAR,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
WADH,KHUZDAR,SUB-DIVISION,OVERALL,REGULAR,116147,62035,54108,4,21772,99.94
WADH,KHUZDAR,SUB-DIVISION,OVERALL,INSTITUTIONAL,67,55,12,,7,.03
WADH,KHUZDAR,SUB-DIVISION,OVERALL,HOMELESS,15,12,3,,5,.02
WADH,KHUZDAR,SUB-DIVISION,OVERALL,TOTAL,116229,62102,54123,4,21784,100
WADH,KHUZDAR,SUB-DIVISION,RURAL,REGULAR,89276,47753,41519,4,16775,99.93000000000001
WADH,KHUZDAR,SUB-DIVISION,RURAL,INSTITUTIONAL,63,53,10,,6,.04
WADH,KHUZDAR,SUB-DIVISION,RURAL,HOMELESS,15,12,3,,5,.03
WADH,KHUZDAR,SUB-DIVISION,RURAL,TOTAL,89354,47818,41532,4,16786,100
WADH,KHUZDAR,SUB-DIVISION,URBAN,REGULAR,26871,14282,12589,,4997,99.98
WADH,KHUZDAR,SUB-DIVISION,URBAN,INSTITUTIONAL,4,2,2,,1,.02
WADH,KHUZDAR,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
WADH,KHUZDAR,SUB-DIVISION,URBAN,TOTAL,26875,14284,12591,,4998,100
ZEHRI,KHUZDAR,SUB-DIVISION,OVERALL,REGULAR,150757,81879,68877,1,19645,99.93000000000001
ZEHRI,KHUZDAR,SUB-DIVISION,OVERALL,INSTITUTIONAL,103,86,17,,8,.04
ZEHRI,KHUZDAR,SUB-DIVISION,OVERALL,HOMELESS,68,40,28,,5,.03
ZEHRI,KHUZDAR,SUB-DIVISION,OVERALL,TOTAL,150928,82005,68922,1,19658,100
ZEHRI,KHUZDAR,SUB-DIVISION,RURAL,REGULAR,79887,42823,37063,1,11984,99.92
ZEHRI,KHUZDAR,SUB-DIVISION,RURAL,INSTITUTIONAL,103,86,17,,8,.07
ZEHRI,KHUZDAR,SUB-DIVISION,RURAL,HOMELESS,28,17,11,,1,.01
ZEHRI,KHUZDAR,SUB-DIVISION,RURAL,TOTAL,80018,42926,37091,1,11993,100
ZEHRI,KHUZDAR,SUB-DIVISION,URBAN,REGULAR,70870,39056,31814,,7661,99.95
ZEHRI,KHUZDAR,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
ZEHRI,KHUZDAR,SUB-DIVISION,URBAN,HOMELESS,40,23,17,,4,.05
ZEHRI,KHUZDAR,SUB-DIVISION,URBAN,TOTAL,70910,39079,31831,,7665,100
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,OVERALL,REGULAR,361908,189136,172756,16,67289,99.97
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,OVERALL,INSTITUTIONAL,22,14,8,,8,.01
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,OVERALL,HOMELESS,41,22,19,,11,.02
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,OVERALL,TOTAL,361971,189172,172783,16,67308,100
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,RURAL,REGULAR,326525,169412,157099,14,60913,99.97
