name_admin_unit,part_of_district,admin_unit,region,type_of_housing_units,all_sexes,male,female,tgend,housing_units_total,housing_units_pct
GARHI KHAIRO,JACOBABAD,TALUKA,URBAN,HOMELESS,99,57,20,22,8,.31
GARHI KHAIRO,JACOBABAD,TALUKA,URBAN,TOTAL,20007,10165,9817,25,2557,100
JACOBABAD,JACOBABAD,TALUKA,OVERALL,REGULAR,445508,225383,220071,54,68862,99.95
JACOBABAD,JACOBABAD,TALUKA,OVERALL,INSTITUTIONAL,1181,1096,85,,18,.03
JACOBABAD,JACOBABAD,TALUKA,OVERALL,HOMELESS,958,514,444,,16,.02
JACOBABAD,JACOBABAD,TALUKA,OVERALL,TOTAL,447647,226993,220600,54,68896,100
JACOBABAD,JACOBABAD,TALUKA,RURAL,REGULAR,226999,114869,112123,7,35096,99.95
JACOBABAD,JACOBABAD,TALUKA,RURAL,INSTITUTIONAL,506,493,13,,8,.02
JACOBABAD,JACOBABAD,TALUKA,RURAL,HOMELESS,827,403,424,,10,.03
JACOBABAD,JACOBABAD,TALUKA,RURAL,TOTAL,228332,115765,112560,7,35114,100
JACOBABAD,JACOBABAD,TALUKA,URBAN,REGULAR,218509,110514,107948,47,33766,99.95
JACOBABAD,JACOBABAD,TALUKA,URBAN,INSTITUTIONAL,675,603,72,,10,.03
JACOBABAD,JACOBABAD,TALUKA,URBAN,HOMELESS,131,111,20,,6,.02
JACOBABAD,JACOBABAD,TALUKA,URBAN,TOTAL,219315,111228,108040,47,33782,100
THUL,JACOBABAD,TALUKA,OVERALL,REGULAR,532869,271523,261319,27,95537,99.95999999999999
THUL,JACOBABAD,TALUKA,OVERALL,INSTITUTIONAL,116,83,33,,17,.02
THUL,JACOBABAD,TALUKA,OVERALL,HOMELESS,168,86,82,,25,.03
THUL,JACOBABAD,TALUKA,OVERALL,TOTAL,533153,271692,261434,27,95579,100
THUL,JACOBABAD,TALUKA,RURAL,REGULAR,410349,208966,201365,18,75521,99.95999999999999
THUL,JACOBABAD,TALUKA,RURAL,INSTITUTIONAL,72,53,19,,11,.01
THUL,JACOBABAD,TALUKA,RURAL,HOMELESS,137,62,75,,21,.03
THUL,JACOBABAD,TALUKA,RURAL,TOTAL,410558,209081,201459,18,75553,100
THUL,JACOBABAD,TALUKA,URBAN,REGULAR,122520,62557,59954,9,20016,99.95
THUL,JACOBABAD,TALUKA,URBAN,INSTITUTIONAL,44,30,14,,6,.03
THUL,JACOBABAD,TALUKA,URBAN,HOMELESS,31,24,7,,4,.02
THUL,JACOBABAD,TALUKA,URBAN,TOTAL,122595,62611,59975,9,20026,100
JAMSHORO,JAMSHORO,DISTRICT,OVERALL,REGULAR,1114379,576329,537983,67,213497,99.93000000000001
JAMSHORO,JAMSHORO,DISTRICT,OVERALL,INSTITUTIONAL,444,364,80,,27,.01
JAMSHORO,JAMSHORO,DISTRICT,OVERALL,HOMELESS,2393,1299,1094,,115,.05
JAMSHORO,JAMSHORO,DISTRICT,OVERALL,TOTAL,1117216,577992,539157,67,213639,100
JAMSHORO,JAMSHORO,DISTRICT,RURAL,REGULAR,593056,308223,284824,9,117173,99.92
JAMSHORO,JAMSHORO,DISTRICT,RURAL,INSTITUTIONAL,284,228,56,,7,.01
JAMSHORO,JAMSHORO,DISTRICT,RURAL,HOMELESS,2130,1161,969,,84,.07
JAMSHORO,JAMSHORO,DISTRICT,RURAL,TOTAL,595470,309612,285849,9,117264,100
JAMSHORO,JAMSHORO,DISTRICT,URBAN,REGULAR,521323,268106,253159,58,96324,99.95
JAMSHORO,JAMSHORO,DISTRICT,URBAN,INSTITUTIONAL,160,136,24,,20,.02
JAMSHORO,JAMSHORO,DISTRICT,URBAN,HOMELESS,263,138,125,,31,.03
JAMSHORO,JAMSHORO,DISTRICT,URBAN,TOTAL,521746,268380,253308,58,96375,100
KOTRI,JAMSHORO,TALUKA,OVERALL,REGULAR,471166,243516,227608,42,86415,99.94
KOTRI,JAMSHORO,TALUKA,OVERALL,INSTITUTIONAL,417,349,68,,21,.02
KOTRI,JAMSHORO,TALUKA,OVERALL,HOMELESS,420,240,180,,27,.03
KOTRI,JAMSHORO,TALUKA,OVERALL,TOTAL,472003,244105,227856,42,86463,100
KOTRI,JAMSHORO,TALUKA,RURAL,REGULAR,107063,56204,50858,1,20490,99.92
KOTRI,JAMSHORO,TALUKA,RURAL,INSTITUTIONAL,282,226,56,,5,.02
KOTRI,JAMSHORO,TALUKA,RURAL,HOMELESS,240,155,85,,12,.06
KOTRI,JAMSHORO,TALUKA,RURAL,TOTAL,107585,56585,50999,1,20507,100
KOTRI,JAMSHORO,TALUKA,URBAN,REGULAR,364103,187312,176750,41,65925,99.95
KOTRI,JAMSHORO,TALUKA,URBAN,INSTITUTIONAL,135,123,12,,16,.02
KOTRI,JAMSHORO,TALUKA,URBAN,HOMELESS,180,85,95,,15,.02
KOTRI,JAMSHORO,TALUKA,URBAN,TOTAL,364418,187520,176857,41,65956,100
MANJHAND,JAMSHORO,TALUKA,OVERALL,REGULAR,161379,84220,77157,2,31714,99.92
MANJHAND,JAMSHORO,TALUKA,OVERALL,INSTITUTIONAL,2,2,,,2,.01
MANJHAND,JAMSHORO,TALUKA,OVERALL,HOMELESS,413,220,193,,24,.08
MANJHAND,JAMSHORO,TALUKA,OVERALL,TOTAL,161794,84442,77350,2,31740,100
MANJHAND,JAMSHORO,TALUKA,RURAL,REGULAR,139822,73313,66507,2,27064,99.91
MANJHAND,JAMSHORO,TALUKA,RURAL,INSTITUTIONAL,2,2,,,2,.01
MANJHAND,JAMSHORO,TALUKA,RURAL,HOMELESS,379,200,179,,22,.08
MANJHAND,JAMSHORO,TALUKA,RURAL,TOTAL,140203,73515,66686,2,27088,100
MANJHAND,JAMSHORO,TALUKA,URBAN,REGULAR,21557,10907,10650,,4650,99.95999999999999
MANJHAND,JAMSHORO,TALUKA,URBAN,INSTITUTIONAL,,,,,,0
MANJHAND,JAMSHORO,TALUKA,URBAN,HOMELESS,34,20,14,,2,.04
MANJHAND,JAMSHORO,TALUKA,URBAN,TOTAL,21591,10927,10664,,4652,100
SEHWAN,JAMSHORO,TALUKA,OVERALL,REGULAR,320367,164963,155386,18,62230,99.90000000000001
SEHWAN,JAMSHORO,TALUKA,OVERALL,INSTITUTIONAL,18,7,11,,3,0
SEHWAN,JAMSHORO,TALUKA,OVERALL,HOMELESS,1534,823,711,,57,.09
SEHWAN,JAMSHORO,TALUKA,OVERALL,TOTAL,321919,165793,156108,18,62290,100
SEHWAN,JAMSHORO,TALUKA,RURAL,REGULAR,202158,104192,97963,3,40381,99.89
SEHWAN,JAMSHORO,TALUKA,RURAL,INSTITUTIONAL,,,,,,0
SEHWAN,JAMSHORO,TALUKA,RURAL,HOMELESS,1486,791,695,,44,.11
SEHWAN,JAMSHORO,TALUKA,RURAL,TOTAL,203644,104983,98658,3,40425,100
SEHWAN,JAMSHORO,TALUKA,URBAN,REGULAR,118209,60771,57423,15,21849,99.93000000000001
SEHWAN,JAMSHORO,TALUKA,URBAN,INSTITUTIONAL,18,7,11,,3,.01
SEHWAN,JAMSHORO,TALUKA,URBAN,HOMELESS,48,32,16,,13,.06
SEHWAN,JAMSHORO,TALUKA,URBAN,TOTAL,118275,60810,57450,15,21865,100
THANO BULA KHAN,JAMSHORO,TALUKA,OVERALL,REGULAR,161467,83630,77832,5,33138,99.98
THANO BULA KHAN,JAMSHORO,TALUKA,OVERALL,INSTITUTIONAL,7,6,1,,1,0
THANO BULA KHAN,JAMSHORO,TALUKA,OVERALL,HOMELESS,26,16,10,,7,.02
THANO BULA KHAN,JAMSHORO,TALUKA,OVERALL,TOTAL,161500,83652,77843,5,33146,100
THANO BULA KHAN,JAMSHORO,TALUKA,RURAL,REGULAR,144013,74514,69496,3,29238,99.98
THANO BULA KHAN,JAMSHORO,TALUKA,RURAL,INSTITUTIONAL,,,,,,0
THANO BULA KHAN,JAMSHORO,TALUKA,RURAL,HOMELESS,25,15,10,,6,.02
THANO BULA KHAN,JAMSHORO,TALUKA,RURAL,TOTAL,144038,74529,69506,3,29244,100
THANO BULA KHAN,JAMSHORO,TALUKA,URBAN,REGULAR,17454,9116,8336,2,3900,99.95
THANO BULA KHAN,JAMSHORO,TALUKA,URBAN,INSTITUTIONAL,7,6,1,,1,.03
THANO BULA KHAN,JAMSHORO,TALUKA,URBAN,HOMELESS,1,1,,,1,.03
THANO BULA KHAN,JAMSHORO,TALUKA,URBAN,TOTAL,17462,9123,8337,2,3902,100
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,OVERALL,REGULAR,1513381,789942,723403,36,267554,99.95
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,OVERALL,INSTITUTIONAL,520,483,37,,14,.01
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,OVERALL,HOMELESS,968,691,270,7,116,.04
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,OVERALL,TOTAL,1514869,791116,723710,43,267684,100
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,RURAL,REGULAR,1092415,571277,521123,15,194027,99.98
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,RURAL,INSTITUTIONAL,207,184,23,,8,0
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,RURAL,HOMELESS,382,216,166,,38,.02
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,RURAL,TOTAL,1093004,571677,521312,15,194073,100
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,URBAN,REGULAR,420966,218665,202280,21,73527,99.89
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,URBAN,INSTITUTIONAL,313,299,14,,6,.01
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,URBAN,HOMELESS,586,475,104,7,78,.11
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,URBAN,TOTAL,421865,219439,202398,28,73611,100
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,REGULAR,448436,234026,214395,15,77853,99.98
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,INSTITUTIONAL,484,456,28,,9,.01
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,HOMELESS,70,34,36,,7,.01
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,TOTAL,448990,234516,214459,15,77869,100
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,REGULAR,336420,176043,160371,6,58643,99.98
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,INSTITUTIONAL,193,170,23,,6,.01
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,HOMELESS,64,31,33,,5,.01
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,TOTAL,336677,176244,160427,6,58654,100
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,REGULAR,112016,57983,54024,9,19210,99.97
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,INSTITUTIONAL,291,286,5,,3,.02
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,HOMELESS,6,3,3,,2,.01
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,TOTAL,112313,58272,54032,9,19215,100
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,REGULAR,182257,95965,86290,2,29339,99.95999999999999
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,INSTITUTIONAL,32,23,9,,3,.01
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,HOMELESS,172,103,69,,10,.03
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,TOTAL,182461,96091,86368,2,29352,100
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,REGULAR,135188,71260,63928,,22390,99.95999999999999
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,INSTITUTIONAL,11,11,,,1,0
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,HOMELESS,155,90,65,,9,.04
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,TOTAL,135354,71361,63993,,22400,100
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,REGULAR,47069,24705,22362,2,6949,99.95999999999999
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,INSTITUTIONAL,21,12,9,,2,.03
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,HOMELESS,17,13,4,,1,.01
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,TOTAL,47107,24730,22375,2,6952,100
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,REGULAR,174655,91543,83106,6,29770,99.97
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,INSTITUTIONAL,3,3,,,1,0
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,HOMELESS,50,29,21,,8,.03
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,TOTAL,174708,91575,83127,6,29779,100
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,RURAL,REGULAR,136555,71413,65139,3,23215,99.97
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,RURAL,INSTITUTIONAL,3,3,,,1,0
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,RURAL,HOMELESS,45,24,21,,5,.02
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,RURAL,TOTAL,136603,71440,65160,3,23221,100
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,URBAN,REGULAR,38100,20130,17967,3,6555,99.95
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,URBAN,INSTITUTIONAL,,,,,,0
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,URBAN,HOMELESS,5,5,,,3,.05
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,URBAN,TOTAL,38105,20135,17967,3,6558,100
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,REGULAR,99276,51344,47930,2,18641,99.95999999999999
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,INSTITUTIONAL,,,,,,0
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,HOMELESS,32,16,16,,8,.04
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,TOTAL,99308,51360,47946,2,18649,100
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,REGULAR,68641,35516,33125,,12770,99.95999999999999
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,INSTITUTIONAL,,,,,,0
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,HOMELESS,21,12,9,,5,.04
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,RURAL,TOTAL,68662,35528,33134,,12775,100
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,REGULAR,30635,15828,14805,2,5871,99.95
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,INSTITUTIONAL,,,,,,0
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,HOMELESS,11,4,7,,3,.05
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,URBAN,TOTAL,30646,15832,14812,2,5874,100
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,REGULAR,224530,117075,107447,8,40290,99.83
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,INSTITUTIONAL,,,,,,0
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,HOMELESS,556,457,92,7,70,.17
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,TOTAL,225086,117532,107539,15,40360,100
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,RURAL,REGULAR,104371,54804,49564,3,19215,99.97
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,RURAL,INSTITUTIONAL,,,,,,0
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,RURAL,HOMELESS,28,20,8,,5,.03
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,RURAL,TOTAL,104399,54824,49572,3,19220,100
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,URBAN,REGULAR,120159,62271,57883,5,21075,99.69
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,URBAN,INSTITUTIONAL,,,,,,0
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,URBAN,HOMELESS,528,437,84,7,65,.31
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,URBAN,TOTAL,120687,62708,57967,12,21140,100
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,REGULAR,130632,67874,62756,2,23046,99.98999999999999
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,INSTITUTIONAL,,,,,,0
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,HOMELESS,3,3,,,3,.01
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,TOTAL,130635,67877,62756,2,23049,100
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,RURAL,REGULAR,130632,67874,62756,2,23046,99.98999999999999
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,RURAL,INSTITUTIONAL,,,,,,0
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,RURAL,HOMELESS,3,3,,,3,.01
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,RURAL,TOTAL,130635,67877,62756,2,23049,100
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,URBAN,REGULAR,,,,,,0
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,URBAN,INSTITUTIONAL,,,,,,0
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,URBAN,HOMELESS,,,,,,0
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,URBAN,TOTAL,,,,,,100
WARAH,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,REGULAR,253595,132115,121479,1,48615,99.98
WARAH,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,INSTITUTIONAL,1,1,,,1,0
WARAH,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,HOMELESS,85,49,36,,10,.02
WARAH,KAMBAR SHAHDAD KOT,TALUKA,OVERALL,TOTAL,253681,132165,121515,1,48626,100
WARAH,KAMBAR SHAHDAD KOT,TALUKA,RURAL,REGULAR,180608,94367,86240,1,34748,99.98
WARAH,KAMBAR SHAHDAD KOT,TALUKA,RURAL,INSTITUTIONAL,,,,,,0
WARAH,KAMBAR SHAHDAD KOT,TALUKA,RURAL,HOMELESS,66,36,30,,6,.02
WARAH,KAMBAR SHAHDAD KOT,TALUKA,RURAL,TOTAL,180674,94403,86270,1,34754,100
WARAH,KAMBAR SHAHDAD KOT,TALUKA,URBAN,REGULAR,72987,37748,35239,,13867,99.95999999999999
WARAH,KAMBAR SHAHDAD KOT,TALUKA,URBAN,INSTITUTIONAL,1,1,,,1,.01
WARAH,KAMBAR SHAHDAD KOT,TALUKA,URBAN,HOMELESS,19,13,6,,4,.03
WARAH,KAMBAR SHAHDAD KOT,TALUKA,URBAN,TOTAL,73007,37762,35245,,13872,100
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,OVERALL,REGULAR,3798833,1999300,1799041,492,651298,99.77
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,OVERALL,INSTITUTIONAL,13564,11756,1808,,249,.04
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,OVERALL,HOMELESS,7991,7130,790,71,1229,.19
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,OVERALL,TOTAL,3820388,2018186,1801639,563,652776,100
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,RURAL,REGULAR,,,,,,0
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,RURAL,INSTITUTIONAL,,,,,,0
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,RURAL,HOMELESS,,,,,,0
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,RURAL,TOTAL,,,,,,100
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,URBAN,REGULAR,3798833,1999300,1799041,492,651298,99.77
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,URBAN,INSTITUTIONAL,13564,11756,1808,,249,.04
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,URBAN,HOMELESS,7991,7130,790,71,1229,.19
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,URBAN,TOTAL,3820388,2018186,1801639,563,652776,100
GULBERG,KARACHI CENTRAL,SUB-DIVISION,OVERALL,REGULAR,611146,325852,285260,34,106686,99.75
GULBERG,KARACHI CENTRAL,SUB-DIVISION,OVERALL,INSTITUTIONAL,1155,909,246,,25,.02
GULBERG,KARACHI CENTRAL,SUB-DIVISION,OVERALL,HOMELESS,1423,1218,178,27,240,.22
GULBERG,KARACHI CENTRAL,SUB-DIVISION,OVERALL,TOTAL,613724,327979,285684,61,106951,100
GULBERG,KARACHI CENTRAL,SUB-DIVISION,RURAL,REGULAR,,,,,,0
GULBERG,KARACHI CENTRAL,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
GULBERG,KARACHI CENTRAL,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
GULBERG,KARACHI CENTRAL,SUB-DIVISION,RURAL,TOTAL,,,,,,100
GULBERG,KARACHI CENTRAL,SUB-DIVISION,URBAN,REGULAR,611146,325852,285260,34,106686,99.75
GULBERG,KARACHI CENTRAL,SUB-DIVISION,URBAN,INSTITUTIONAL,1155,909,246,,25,.02
GULBERG,KARACHI CENTRAL,SUB-DIVISION,URBAN,HOMELESS,1423,1218,178,27,240,.22
GULBERG,KARACHI CENTRAL,SUB-DIVISION,URBAN,TOTAL,613724,327979,285684,61,106951,100
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,REGULAR,546876,288600,258176,100,97561,99.8
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,INSTITUTIONAL,113,64,49,,12,.01
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,HOMELESS,717,674,41,2,180,.18
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,TOTAL,547706,289338,258266,102,97753,100
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,REGULAR,,,,,,0
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,TOTAL,,,,,,100
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,URBAN,REGULAR,546876,288600,258176,100,97561,99.8
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,URBAN,INSTITUTIONAL,113,64,49,,12,.01
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,URBAN,HOMELESS,717,674,41,2,180,.18
LIAQUATABAD,KARACHI CENTRAL,SUB-DIVISION,URBAN,TOTAL,547706,289338,258266,102,97753,100
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,REGULAR,568495,300531,267899,65,96280,99.75
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,INSTITUTIONAL,3318,3008,310,,51,.05
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,HOMELESS,927,852,64,11,190,.2
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,TOTAL,572740,304391,268273,76,96521,100
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,REGULAR,,,,,,0
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,TOTAL,,,,,,100
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,URBAN,REGULAR,568495,300531,267899,65,96280,99.75
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,URBAN,INSTITUTIONAL,3318,3008,310,,51,.05
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,URBAN,HOMELESS,927,852,64,11,190,.2
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,URBAN,TOTAL,572740,304391,268273,76,96521,100
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,OVERALL,REGULAR,1164359,609898,554287,174,196492,99.84
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,OVERALL,INSTITUTIONAL,728,667,61,,45,.02
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,OVERALL,HOMELESS,655,613,39,3,269,.14
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,OVERALL,TOTAL,1165742,611178,554387,177,196806,100
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,RURAL,REGULAR,,,,,,0
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,RURAL,TOTAL,,,,,,100
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,URBAN,REGULAR,1164359,609898,554287,174,196492,99.84
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,URBAN,INSTITUTIONAL,728,667,61,,45,.02
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,URBAN,HOMELESS,655,613,39,3,269,.14
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,URBAN,TOTAL,1165742,611178,554387,177,196806,100
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,REGULAR,907957,474419,433419,119,154279,99.7
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,INSTITUTIONAL,8250,7108,1142,,116,.07
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,HOMELESS,4269,3773,468,28,350,.23
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OVERALL,TOTAL,920476,485300,435029,147,154745,100
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,REGULAR,,,,,,0
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,RURAL,TOTAL,,,,,,100
